rm001:001	rm001:001	rm001:001	VERSE	Rm␣1:1␣
rm015:002	-	(@)	-	hänen␣
rm015:002	(7) 8	@	-	parhaaksensa
rm015:002	6	%case	TRA	
rm015:002	-	(,)	-	,␣
rm015:002	9	@	-	että␣
rm015:002	-	(@)	-	hän␣
rm015:002	10a	@	-	rakentuisi
rm015:002	10b	.	-	.␣
rm015:003	rm015:003	rm015:003	VERSE	Rm␣15:3␣
rm015:003	2	@	-	Sillä␣
rm015:003	5	@	-	ei␣
rm015:003	(3) 4	@	-	Kristuskaan␣
rm015:003	1	%clitic	kAAn	
rm015:003	7a	@	-	elänyt␣
rm015:003	6	@	-	itsellensä␣
rm015:003	7a	@	-	mieliksi
rm015:003	7b	,	-	,␣
rm015:003	8	@	-	vaan␣
rm015:003	9	@	-	niinkuin␣
rm015:003	10a	@	-	kirjoitettu␣
rm015:003	10a	(@)	-	on
rm015:003	-	(:)	-	:␣
rm015:003	-	(@)	-	"
rm015:003	13	@	-	Niiden␣
rm015:003	(11) 12	@	-	herjaukset
rm015:003	-	(,)	-	,␣
rm015:003	13	@	-	jotka␣
rm015:003	15	@	-	sinua␣
rm015:003	14	@	-	herjaavat
rm015:003	-	(,)	-	,␣
rm015:003	16	(@)	-	ovat␣
rm015:003	16	@	-	sattuneet␣
rm015:003	18a	@	-	minuun
rm015:003	17	%case	LOC	
rm015:003	18b	@	-	"
rm015:003	18b	.	-	.␣
rm015:004	rm015:004	rm015:004	VERSE	Rm␣15:4␣
rm015:004	2	@	-	Sillä␣
rm015:004	1	@	-	kaikki
rm015:004	-	(,)	-	,␣
rm015:004	1	@	-	mikä␣
rm015:004	3a	@	-	ennen␣
rm015:004	3a	(@)	-	on␣
rm015:004	3a	@	-	kirjoitettu
rm015:004	3b	,	-	,␣
rm015:004	8a	(@)	-	on␣
rm015:004	8a	@	-	kirjoitettu␣
rm015:004	6	@	-	meille␣
rm015:004	(5) 7	@	-	opiksi
rm015:004	4	%case	TRA	
rm015:004	8b	,	-	,␣
rm015:004	9	@	-	että␣
rm015:004	21a	(@)	-	meillä␣
rm015:004	(11) 12	@	-	kärsivällisyyden␣
rm015:004	10	%case	GEN	
rm015:004	13	@	-	ja␣
rm015:004	(17) 18	@	-	Raamatun␣
rm015:004	(15) 16	@	-	lohdutuksen␣
rm015:004	14	@	-	kautta␣
rm015:004	21a	@	-	olisi␣
rm015:004	(19) 20	@	-	toivo
rm015:004	21b	.	-	.␣
rm015:005	rm015:005	rm015:005	VERSE	Rm␣15:5␣
rm015:005	2	@	-	Mutta␣
rm015:005	(4) 5	@	-	kärsivällisyyden␣
rm015:005	6	@	-	ja␣
rm015:005	(7) 8	@	-	lohdutuksen␣
rm015:005	(1) 3	@	-	Jumala␣
rm015:005	9	@	-	suokoon␣
rm015:005	10	@	-	teille
rm015:005	-	(,)	-	,␣
rm015:005	-	(@)	-	että␣
rm015:005	(11) 12 13	@	-	olisitte␣
rm015:005	(11) 12 13	@	-	yksimieliset␣
rm015:005	15	@	-	keskenänne
rm015:005	14	%case	?	
rm015:005	-	(,)	-	,␣
rm015:005	17	@	-	Kristuksen␣
rm015:005	18a	@	-	Jeesuksen␣
rm015:005	-	(@)	-	mielen␣
rm015:005	16	@	-	mukaan
rm015:005	18b	,	-	,␣
rm015:006	rm015:006	rm015:006	VERSE	Rm␣15:6␣
rm015:006	1	@	-	niin␣
rm015:006	1	@	-	että␣
rm015:006	6	(@)	-	te␣
rm015:006	2	@	-	yksimielisesti␣
rm015:006	-	(@)	-	ja␣
rm015:006	4	@	-	yhdestä␣
rm015:006	5	@	-	suusta␣
rm015:006	3	%case	LOC	
rm015:006	6	@	-	ylistäisitte␣
rm015:006	(7) 8	@	-	Jumalaa␣
rm015:006	9	@	-	ja␣
rm015:006	13	@	-	meidän␣
rm015:006	(11) 12	@	-	Herramme␣
rm015:006	14	@	-	Jeesuksen␣
rm015:006	15a	@	-	Kristuksen␣
rm015:006	10	@	-	isää
rm015:006	15b	.	-	.␣
rm015:007	rm015:007	rm015:007	VERSE	Rm␣15:7␣
rm015:007	2	@	-	Hoivatkaa␣
rm015:007	1	@	-	sentähden␣
rm015:007	3a	@	-	toinen␣
rm015:007	3a	@	-	toistanne
rm015:007	3b	,	-	,␣
rm015:007	4	@	-	niinkuin␣
rm015:007	(6) 7	@	-	Kristuskin␣
rm015:007	5	%clitic	kin	
rm015:007	8	(@)	-	on␣
rm015:007	9	@	-	teidät␣
rm015:007	8	@	-	hoivaansa␣
rm015:007	8	@	-	ottanut␣
rm015:007	(12) 13a	@	-	Jumalan␣
rm015:007	11	@	-	kunniaksi
rm015:007	10	%case	TRA	
rm015:007	13b	.	-	.␣
rm015:008	rm015:008	rm015:008	VERSE	Rm␣15:8␣
rm015:008	2	@	-	Sillä␣
rm015:008	1	(@)	-	minä␣
rm015:008	1	@	-	sanon
rm015:008	-	(,)	-	,␣
rm015:008	-	(@)	-	että␣
rm015:008	3	@	-	Kristus␣
rm015:008	5	(@)	-	on␣
rm015:008	5	@	-	tullut␣
rm015:008	6	@	-	ympärileikattujen␣
rm015:008	4	@	-	palvelijaksi␣
rm015:008	9a	@	-	Jumalan␣
rm015:008	8	@	-	totuuden␣
rm015:008	7	@	-	tähden
rm015:008	9b	,	-	,␣
rm015:008	(11) 12	@	-	vahvistaaksensa␣
rm015:008	10	%case	TRA	
rm015:008	(15) 16a	@	-	isille␣
rm015:008	-	(@)	-	annetut␣
rm015:008	(13) 14	@	-	lupaukset
rm015:008	16b	,	-	,␣
rm015:009	rm015:009	rm015:009	VERSE	Rm␣15:9␣
rm015:009	2	@	-	mutta␣
rm015:009	-	(@)	-	että␣
rm015:009	(1) 3	@	-	pakanat␣
rm015:009	5	@	-	laupeuden␣
rm015:009	4	@	-	tähden␣
rm015:009	6	(@)	-	ovat␣
rm015:009	6	@	-	ylistäneet␣
rm015:009	(7) 8a	@	-	Jumalaa
rm015:009	8b	,	-	,␣
rm015:009	9	@	-	niinkuin␣
rm015:009	10a	@	-	kirjoitettu␣
rm015:009	10a	(@)	-	on
rm015:009	10b	:	-	:␣
rm015:009	10b	@	-	"
rm015:009	11 12	@	-	Sentähden␣
rm015:009	13	(@)	-	minä␣
rm015:009	13	@	-	ylistän␣
rm015:009	14	@	-	sinua␣
rm015:009	16	@	-	pakanain␣
rm015:009	15	@	-	seassa␣
rm015:009	17	@	-	ja␣
rm015:009	21a	@	-	veisaan␣
rm015:009	21a	@	-	kiitosta␣
rm015:009	20	@	-	sinun␣
rm015:009	(18) 19	@	-	nimellesi
rm015:009	21b	@	-	"
rm015:009	21b	.	-	.␣
rm015:010	rm015:010	rm015:010	VERSE	Rm␣15:10␣
rm015:010	1	@	-	Ja␣
rm015:010	2	@	-	vielä␣
rm015:010	3a	(@)	-	on␣
rm015:010	3a	@	-	sanottu
rm015:010	3b	:	-	:␣
rm015:010	3b	@	-	"
rm015:010	4a	@	-	Riemuitkaa
rm015:010	4b	,	-	,␣
rm015:010	case%5a	@	-	te␣
rm015:010	5a	@	-	pakanat
rm015:010	5b	,	-	,␣
rm015:010	9a	@	-	hänen␣
rm015:010	(7) 8	@	-	kansansa␣
rm015:010	6	@	-	kanssa
rm015:010	9b	@	-	"
rm015:010	9b	.	-	.␣
rm015:011	rm015:011	rm015:011	VERSE	Rm␣15:11␣
rm015:011	1	@	-	Ja␣
rm015:011	2a	@	-	taas
rm015:011	2b	:	-	:␣
rm015:011	2b	@	-	"
rm015:011	3a	@	-	Kiittäkää␣
rm015:011	(7) 8	@	-	Herraa
rm015:011	-	(,)	-	,␣
rm015:011	4	@	-	kaikki␣
rm015:011	(5) 6a	@	-	pakanat
rm015:011	-	(,)	-	,␣
rm015:011	9	@	-	ja␣
rm015:011	10	@	-	ylistäkööt␣
rm015:011	11	@	-	häntä␣
rm015:011	12	@	-	kaikki␣
rm015:011	(13) 14a	@	-	kansat
rm015:011	14b	@	-	"
rm015:011	14b	.	-	.␣
rm015:012	rm015:012	rm015:012	VERSE	Rm␣15:12␣
rm015:012	1	@	-	Ja␣
rm015:012	2	@	-	myös␣
rm015:012	3	@	-	Esaias␣
rm015:012	4a	@	-	sanoo
rm015:012	4b	:	-	:␣
rm015:012	4b	@	-	"
rm015:012	5	(@)	-	On␣
rm015:012	5	@	-	tuleva␣
rm015:012	(8) 9	@	-	Iisain␣
rm015:012	(6) 7	@	-	juurivesa
rm015:012	-	(,)	-	,␣
rm015:012	(10)	-	UNTRANSLATED	
rm015:012	11	@	-	hän
rm015:012	-	(,)	-	,␣
rm015:012	11	@	-	joka␣
rm015:012	12	@	-	nousee␣
rm015:012	13	@	-	hallitsemaan␣
rm015:012	14a	@	-	pakanoita
rm015:012	14b	;	-	;␣
rm015:012	16	@	-	häneen␣
rm015:012	15	%case	LOC	
rm015:012	17	@	-	pakanat␣
rm015:012	18a	@	-	panevat␣
rm015:012	18a	@	-	toivonsa
rm015:012	18b	@	-	"
rm015:012	18b	.	-	.␣
rm015:013	rm015:013	rm015:013	VERSE	Rm␣15:13␣
rm015:013	2	@	-	Mutta␣
rm015:013	(4) 5	@	-	toivon␣
rm015:013	(1) 3	@	-	Jumala␣
rm015:013	6	@	-	täyttäköön␣
rm015:013	7	@	-	teidät␣
rm015:013	8	@	-	kaikella␣
rm015:013	9	@	-	ilolla␣
rm015:013	10	@	-	ja␣
rm015:013	11	@	-	rauhalla␣
rm015:013	(13) 14a	@	-	uskossa
rm015:013	12	%case	LOC	
rm015:013	14b	,	-	,␣
rm015:013	15	@	-	niin␣
rm015:013	15	@	-	että␣
rm015:013	18	@	-	teillä␣
rm015:013	(16) 17	@	-	olisi␣
rm015:013	(16) 17	@	-	runsas␣
rm015:013	(20) 21	@	-	toivo␣
rm015:013	19	%case	NOM	
rm015:013	25a	@	-	Pyhän␣
rm015:013	24	@	-	Hengen␣
rm015:013	23	@	-	voiman␣
rm015:013	22	@	-	kautta
rm015:013	25b	.	-	.␣
rm015:014	rm015:014	rm015:014	VERSE	Rm␣15:14␣
rm015:014	3	@	-	Veljeni
rm015:014	4a	%pers	?	
rm015:014	(2a)	-	UNTRANSLATED	
rm015:014	-	(,)	-	,␣
rm015:014	7	@	-	minä␣
rm015:014	(6)	-	UNTRANSLATED	
rm015:014	5	@	-	kyllä␣
rm015:014	1	@	-	olen␣
rm015:014	1	@	-	varma␣
rm015:014	9	@	-	teistä
rm015:014	8	%case	LOC	
rm015:014	-	(,)	-	,␣
rm015:014	10	@	-	että␣
rm015:014	(11)	-	UNTRANSLATED	
rm015:014	12	@	-	te␣
rm015:014	-	(@)	-	jo␣
rm015:014	-	(@)	-	ilmankin␣
rm015:014	14	@	-	olette␣
rm015:014	13	@	-	täynnä␣
rm015:014	15a	@	-	hyvyyttä␣
rm015:014	(16)	-	UNTRANSLATED	
rm015:014	-	(@)	-	ja␣
rm015:014	17a	@	-	kaikkinaista␣
rm015:014	(18a) 19a	@	-	tietoa
rm015:014	-	(,)	-	,␣
rm015:014	-	(@)	-	niin␣
rm015:014	-	(@)	-	että␣
rm015:014	21	@	-	myös␣
rm015:014	20	@	-	kykenette␣
rm015:014	23a	@	-	neuvomaan␣
rm015:014	22	@	-	toinen␣
rm015:014	22	@	-	toistanne
rm015:014	23b	.	-	.␣
rm015:015	rm015:015	rm015:015	VERSE	Rm␣15:15␣
rm015:015	2	@	-	Kuitenkin␣
rm015:015	3	(@)	-	olen␣
rm015:015	6	@	-	paikka␣
rm015:015	6	@	-	paikoin␣
rm015:015	5	%case	INS	
rm015:015	1	@	-	jotenkin␣
rm015:015	1	@	-	rohkeasti␣
rm015:015	4	@	-	teille␣
rm015:015	3	@	-	kirjoittanut
rm015:015	-	(,)	-	,␣
rm015:015	8	@	-	uudestaan␣
rm015:015	8	@	-	muistuttaakseni␣
rm015:015	7	%case	TRA	
rm015:015	9	@	-	teille␣
rm015:015	-	(@)	-	näitä␣
rm015:015	-	(@)	-	asioita
rm015:015	-	(,)	-	,␣
rm015:015	11	@	-	sen␣
rm015:015	12	@	-	armon␣
rm015:015	10	@	-	kautta
rm015:015	-	(,)	-	,␣
rm015:015	13	@	-	jonka␣
rm015:015	(17) 18	@	-	Jumala␣
rm015:015	16	%case	NOM	
rm015:015	14	(@)	-	on␣
rm015:015	15	@	-	minulle␣
rm015:015	14	@	-	antanut␣
rm015:016	rm015:016	rm015:016	VERSE	Rm␣15:16␣
rm015:016	-	(@)	-	sitä␣
rm015:016	-	(@)	-	varten
rm015:016	-	(,)	-	,␣
rm015:016	1	@	-	että␣
rm015:016	4	@	-	minä␣
rm015:016	(2) 3	@	-	olisin␣
rm015:016	6	@	-	Kristuksen␣
rm015:016	7	@	-	Jeesuksen␣
rm015:016	5	@	-	palvelija␣
rm015:016	10a (9)	@	-	pakanain␣
rm015:016	8	@	-	keskuudessa
rm015:016	10b	,	-	,␣
rm015:016	11	@	-	papillisesti␣
rm015:016	11	@	-	toimittaakseni␣
rm015:016	(14) 15a	@	-	Jumalan␣
rm015:016	(12) 13	@	-	evankeliumin␣
rm015:016	11	@	-	palvelusta
rm015:016	15b	,	-	,␣
rm015:016	16	@	-	niin␣
rm015:016	16	@	-	että␣
rm015:016	(20) 21	@	-	pakanakansoista␣
rm015:016	17	@	-	tulisi␣
rm015:016	22a	@	-	otollinen␣
rm015:016	-	(@)	-	ja␣
rm015:016	26a	@	-	Pyhässä␣
rm015:016	25	@	-	Hengessä␣
rm015:016	24	%case	LOC	
rm015:016	23	@	-	pyhitetty␣
rm015:016	(18) 19	@	-	uhri
rm015:016	26b	.	-	.␣
rm015:017	rm015:017	rm015:017	VERSE	Rm␣15:17␣
rm015:017	1	(@)	-	Minulla␣
rm015:017	1	@	-	on␣
rm015:017	2a	@	-	siis␣
rm015:017	(3a) 4	@	-	kerskaukseni␣
rm015:017	6	@	-	Kristuksessa␣
rm015:017	7	@	-	Jeesuksessa␣
rm015:017	5	%case	LOC	
rm015:017	pro%8	@	-	palvellessani␣
rm015:017	(10) 11a	@	-	Jumalaa
rm015:017	9	%case	PTV	
rm015:017	11b	;	-	;␣
rm015:018	rm015:018	rm015:018	VERSE	Rm␣15:18␣
rm015:018	2	@	-	sillä␣
rm015:018	3	(@)	-	minä␣
rm015:018	1	@	-	en␣
rm015:018	3	@	-	rohkene␣
rm015:018	5	@	-	puhua␣
rm015:018	4	@	-	mistään␣
rm015:018	4	@	-	muusta␣
rm015:018	7	%case	LOC	
rm015:018	6	@	-	kuin␣
rm015:018	6	(@)	-	siitä
rm015:018	-	(,)	-	,␣
rm015:018	6	@	-	mitä␣
rm015:018	9	@	-	Kristus
rm015:018	-	(,)	-	,␣
rm015:018	pro%12	@	-	saattaakseen␣
rm015:018	14a	@	-	pakanat␣
rm015:018	13	@	-	kuuliaisiksi
rm015:018	-	(,)	-	,␣
rm015:018	8	(@)	-	on␣
rm015:018	11	@	-	minun␣
rm015:018	10	@	-	kauttani␣
rm015:018	8	@	-	vaikuttanut␣
rm015:018	15	@	-	sanalla␣
rm015:018	16	@	-	ja␣
rm015:018	17a	@	-	teolla
rm015:018	17b	,	-	,␣
rm015:019	rm015:019	rm015:019	VERSE	Rm␣15:19␣
rm015:019	3	@	-	tunnustekojen␣
rm015:019	4	@	-	ja␣
rm015:019	5a	@	-	ihmeiden␣
rm015:019	2	@	-	voimalla
rm015:019	1	%case	LOC	
rm015:019	5b	,	-	,␣
rm015:019	9b	@	-	Pyhän␣
rm015:019	8a	@	-	Hengen␣
rm015:019	7	@	-	voimalla
rm015:019	6	%case	LOC	
rm015:019	9d	,	-	,␣
rm015:019	10	@	-	niin␣
rm015:019	10	@	-	että␣
rm015:019	11	@	-	minä␣
rm015:019	13	@	-	Jerusalemista␣
rm015:019	12	%case	LOC	
rm015:019	14	@	-	ja␣
rm015:019	-	(@)	-	sen␣
rm015:019	15	@	-	ympäristöstä␣
rm015:019	-	(@)	-	alkaen␣
rm015:019	(17) 18	@	-	Illyrikoniin␣
rm015:019	16	@	-	saakka␣
rm015:019	19	(@)	-	olen␣
rm015:019	19	@	-	suorittanut␣
rm015:019	(22) 23a	@	-	Kristuksen␣
rm015:019	(20) 21	@	-	evankeliumin␣
rm015:019	(20) 21	(@)	-	julistamisen
rm015:019	23b	,	-	,␣
rm015:020	rm015:020	rm015:020	VERSE	Rm␣15:20␣
rm015:020	2	@	-	ja␣
rm015:020	1	@	-	sillä␣
rm015:020	1	@	-	tavoin
rm015:020	-	(,)	-	,␣
rm015:020	-	(@)	-	että␣
rm015:020	3	(@)	-	olen␣
rm015:020	3	@	-	pitänyt␣
rm015:020	3	@	-	kunnianani␣
rm015:020	4	(@)	-	olla␣
rm015:020	4	@	-	julistamatta␣
rm015:020	4	@	-	evankeliumia␣
rm015:020	5	%inflection	SG.PTV	
rm015:020	6	@	-	siellä
rm015:020	-	(,)	-	,␣
rm015:020	6	@	-	missä␣
rm015:020	8a	@	-	Kristuksen␣
rm015:020	7	@	-	nimi␣
rm015:020	-	(@)	-	jo␣
rm015:020	7	(@)	-	on␣
rm015:020	7	@	-	mainittu
rm015:020	8b	,	-	,␣
rm015:020	10 9	@	-	etten␣
rm015:020	14a	@	-	rakentaisi␣
rm015:020	12	@	-	toisen␣
rm015:020	12	(@)	-	laskemalle␣
rm015:020	13	@	-	perustukselle
rm015:020	11	%case	LOC	
rm015:020	14b	,	-	,␣
rm015:021	rm015:021	rm015:021	VERSE	Rm␣15:21␣
rm015:021	1	@	-	vaan␣
rm015:021	2	@	-	niinkuin␣
rm015:021	3a	@	-	kirjoitettu␣
rm015:021	3a	(@)	-	on
rm015:021	3b	:	-	:␣
rm015:021	3b	@	-	"
rm015:021	4	@	-	Ne
rm015:021	-	(,)	-	,␣
rm015:021	4	@	-	joille␣
rm015:021	5	@	-	ei␣
rm015:021	6	(@)	-	ole␣
rm015:021	6	@	-	julistettu␣
rm015:021	8	@	-	hänestä
rm015:021	7	%case	LOC	
rm015:021	-	(,)	-	,␣
rm015:021	tasp%9a	@	-	saavat␣
rm015:021	-	(@)	-	hänet␣
rm015:021	9a	@	-	nähdä
rm015:021	9b	,	-	,␣
rm015:021	10	@	-	ja␣
rm015:021	11	@	-	jotka␣
rm015:021	12	@	-	eivät␣
rm015:021	13	(@)	-	ole␣
rm015:021	13	@	-	kuulleet
rm015:021	-	(,)	-	,␣
rm015:021	14a	(@)	-	ne␣
rm015:021	14a	@	-	ymmärtävät
rm015:021	14b	@	-	"
rm015:021	14b	.	-	.␣
rm015:022	rm015:022	rm015:022	VERSE	Rm␣15:22␣
rm015:022	1	@	-	Sentähden␣
rm015:022	3	(@)	-	olenkin␣
rm015:022	2	%clitic	kin	
rm015:022	(4) 5	@	-	niin␣
rm015:022	(4) 5	@	-	usein␣
rm015:022	3	(@)	-	ollut␣
rm015:022	3	@	-	estetty␣
rm015:022	(6) 7	@	-	tulemasta␣
rm015:022	9a	@	-	teidän␣
rm015:022	8	@	-	tykönne
rm015:022	9b	.	-	.␣
rm015:023	rm015:023	rm015:023	VERSE	Rm␣15:23␣
rm015:023	2	@	-	Mutta␣
rm015:023	5	(@)	-	koska␣
rm015:023	5	(@)	-	minulla␣
rm015:023	1	@	-	nyt␣
rm015:023	3	@	-	ei␣
rm015:023	3	@	-	enää␣
rm015:023	5	@	-	ole␣
rm015:023	4	@	-	tilaa␣
rm015:023	9a	@	-	näissä␣
rm015:023	(7) 8	@	-	paikkakunnissa␣
rm015:023	6	%case	LOC	
rm015:023	11	@	-	ja␣
rm015:023	12	(@)	-	kun␣
rm015:023	17	@	-	jo␣
rm015:023	18	@	-	monta␣
rm015:023	19a	@	-	vuotta␣
rm015:023	12	@	-	olen␣
rm015:023	10	@	-	halunnut␣
rm015:023	(13) 14	@	-	tulla␣
rm015:023	16	@	-	teidän␣
rm015:023	15	@	-	tykönne
rm015:023	19b	,	-	,␣
rm015:024	rm015:024	rm015:024	VERSE	Rm␣15:24␣
rm015:024	1	@	-	niin␣
rm015:024	-	(@)	-	minä
rm015:024	-	(,)	-	,␣
rm015:024	1	@	-	jos␣
rm015:024	1	@	-	milloin␣
rm015:024	(5) 6a	@	-	Hispaniaan␣
rm015:024	4	%case	LOC	
rm015:024	3	@	-	matkustan
rm015:024	2	%modus	IND	
rm015:024	-	(,)	-	,␣
rm015:024	-	(@)	-	tulen␣
rm015:024	-	(@)	-	luoksenne
rm015:024	6b	,	-	,␣
rm015:024	8	@	-	sillä␣
rm015:024	7	(@)	-	minä␣
rm015:024	7	@	-	toivon␣
rm015:024	9	(@)	-	sieltä␣
rm015:024	9	@	-	kautta␣
rm015:024	9	@	-	matkustaessani␣
rm015:024	10	@	-	näkeväni␣
rm015:024	11	@	-	teidät␣
rm015:024	12	@	-	ja␣
rm015:024	14	@	-	teidän␣
rm015:024	13	@	-	avullanne␣
rm015:024	15	@	-	pääseväni␣
rm015:024	16	@	-	sinne
rm015:024	-	(,)	-	,␣
rm015:024	17	@	-	kunhan␣
rm015:024	19	@	-	ensin␣
rm015:024	22a	(@)	-	olen␣
rm015:024	21	@	-	vähän␣
rm015:024	20	%case	?	
rm015:024	22a	(@)	-	saanut␣
rm015:024	22a	@	-	iloita␣
rm015:024	18	@	-	teidän␣
rm015:024	case%18	@	-	seurastanne
rm015:024	22b	.	-	.␣
rm015:025	rm015:025	rm015:025	VERSE	Rm␣15:25␣
rm015:025	2	@	-	Mutta␣
rm015:025	1	@	-	nyt␣
rm015:025	3	(@)	-	minä␣
rm015:025	3	@	-	matkustan␣
rm015:025	5	@	-	Jerusalemiin␣
rm015:025	4	%case	LOC	
rm015:025	6	@	-	viemään␣
rm015:025	(7) 8a	@	-	pyhille␣
rm015:025	6	@	-	avustusta
rm015:025	8b	.	-	.␣
rm015:026	rm015:026	rm015:026	VERSE	Rm␣15:26␣
rm015:026	2	@	-	Sillä␣
rm015:026	3	@	-	Makedonia␣
rm015:026	4	@	-	ja␣
rm015:026	5	@	-	Akaia␣
rm015:026	1	(@)	-	ovat␣
rm015:026	1	@	-	halunneet␣
rm015:026	8	@	-	kerätä␣
rm015:026	(7)	-	UNTRANSLATED	
rm015:026	6	@	-	yhteisen␣
rm015:026	6	@	-	lahjan␣
rm015:026	14	@	-	niille␣
rm015:026	16a	@	-	Jerusalemin␣
rm015:026	15	%case	GEN	
rm015:026	(12) 13	@	-	pyhille
rm015:026	-	(,)	-	,␣
rm015:026	10	@	-	jotka␣
rm015:026	-	(@)	-	ovat␣
rm015:026	11	@	-	köyhyydessä
rm015:026	9	%case	LOC	
rm015:026	16b	.	-	.␣
rm015:027	rm015:027	rm015:027	VERSE	Rm␣15:27␣
rm015:027	2	@	-	Niin␣
rm015:027	1	(@)	-	he␣
rm015:027	1	(@)	-	ovat␣
rm015:027	1	@	-	halunneet
rm015:027	-	(,)	-	,␣
rm015:027	3	@	-	ja␣
rm015:027	5	(@)	-	he␣
rm015:027	5	@	-	ovatkin␣
rm015:027	-	(@)	-	sen␣
rm015:027	6a	@	-	heille␣
rm015:027	4	@	-	velkaa
rm015:027	6b	;	-	;␣
rm015:027	8	@	-	sillä␣
rm015:027	7	@	-	jos␣
rm015:027	(13) 14a	@	-	pakanat␣
rm015:027	12	(@)	-	ovat␣
rm015:027	12	@	-	tulleet␣
rm015:027	12	@	-	osallisiksi␣
rm015:027	11	@	-	heidän␣
rm015:027	10 (9)	@	-	hengellisistä␣
rm015:027	10 (9)	(@)	-	aarteistaan
rm015:027	-	(,)	-	,␣
rm015:027	-	(@)	-	niin␣
rm015:027	-	(@)	-	he␣
rm015:027	-	(@)	-	puolestaan␣
rm015:027	15	@	-	ovat␣
rm015:027	15	@	-	velvolliset␣
rm015:027	(16)	-	UNTRANSLATED	
rm015:027	20	@	-	auttamaan␣
rm015:027	21a	@	-	heitä␣
rm015:027	(18) 19	@	-	maallisilla
rm015:027	17	%case	LOC	
rm015:027	21b	.	-	.␣
rm015:028	rm015:028	rm015:028	VERSE	Rm␣15:28␣
rm015:028	3	(@)	-	Kun␣
rm015:028	3	(@)	-	olen␣
rm015:028	(2)	-	UNTRANSLATED	
rm015:028	pro%1	@	-	tehtäväni␣
rm015:028	3	@	-	suorittanut␣
rm015:028	4	@	-	ja␣
rm015:028	6	@	-	heille␣
rm015:028	9a	@	-	tämän␣
rm015:028	(7) 8	@	-	hedelmän␣
rm015:028	5	@	-	perille␣
rm015:028	5	@	-	vienyt
rm015:028	9b	,	-	,␣
rm015:028	10	@	-	lähden␣
rm015:028	12	@	-	teidän␣
rm015:028	11	@	-	kauttanne␣
rm015:028	14a	@	-	Hispaniaan
rm015:028	13	%case	LOC	
rm015:028	14b	;	-	;␣
rm015:029	rm015:029	rm015:029	VERSE	Rm␣15:29␣
rm015:029	2	@	-	ja␣
rm015:029	1	(@)	-	minä␣
rm015:029	1	@	-	tiedän
rm015:029	-	(,)	-	,␣
rm015:029	3	@	-	että␣
rm015:029	4	@	-	tullessani␣
rm015:029	6	@	-	teidän␣
rm015:029	5	@	-	tykönne␣
rm015:029	11a	@	-	tulen␣
rm015:029	10	@	-	Kristuksen␣
rm015:029	8	@	-	täydellinen␣
rm015:029	7	%case	NOM	
rm015:029	9	@	-	siunaus␣
rm015:029	11a	(@)	-	mukanani
rm015:029	11b	.	-	.␣
rm015:030	rm015:030	rm015:030	VERSE	Rm␣15:30␣
rm015:030	2	@	-	Mutta␣
rm015:030	1	(@)	-	minä␣
rm015:030	1	@	-	kehoitan␣
rm015:030	3a	@	-	teitä
rm015:030	3b 3c	,	-	,␣
rm015:030	4a	@	-	veljet
rm015:030	4b 4c	,	-	,␣
rm015:030	(6) 7	@	-	Herramme␣
rm015:030	8	%pers	?	
rm015:030	9	@	-	Jeesuksen␣
rm015:030	10	@	-	Kristuksen␣
rm015:030	5	@	-	kautta␣
rm015:030	11	@	-	ja␣
rm015:030	(15) 16	@	-	Hengen␣
rm015:030	(13) 14	@	-	rakkauden␣
rm015:030	12	@	-	kautta␣
rm015:030	17	@	-	auttamaan␣
rm015:030	18	@	-	minua␣
rm015:030	17	@	-	taistelussani
rm015:030	-	(,)	-	,␣
rm015:030	(20) 21	@	-	rukoilemalla␣
rm015:030	19	%case	LOC	
rm015:030	23	@	-	minun␣
rm015:030	22	@	-	puolestani␣
rm015:030	(25) 26a	@	-	Jumalaa
rm015:030	24	%case	PTV	
rm015:030	26b	,	-	,␣
rm015:031	rm015:031	rm015:031	VERSE	Rm␣15:31␣
rm015:031	1	@	-	että␣
rm015:031	2	(@)	-	minä␣
rm015:031	2	@	-	pelastuisin␣
rm015:031	pro%3	@	-	joutumasta␣
rm015:031	(7) 8	@	-	Juudean␣
rm015:031	6	%case	GEN	
rm015:031	(4) 5	@	-	uskottomien␣
rm015:031	pro%3	@	-	käsiin␣
rm015:031	9	@	-	ja␣
rm015:031	-	(@)	-	että␣
rm015:031	15	@	-	Jerusalemia␣
rm015:031	14	@	-	varten␣
rm015:031	(12)	-	UNTRANSLATED	
rm015:031	pro%13	@	-	tuomani␣
rm015:031	(10) 11	@	-	avustus␣
rm015:031	19a	@	-	olisi␣
rm015:031	(17) 18	@	-	pyhille␣
rm015:031	16	@	-	otollinen
rm015:031	19b	,	-	,␣
rm015:032	rm015:032	rm015:032	VERSE	Rm␣15:32␣
rm015:032	1	@	-	niin␣
rm015:032	1	@	-	että␣
rm015:032	4	(@)	-	minä
rm015:032	-	(,)	-	,␣
rm015:032	-	(@)	-	jos␣
rm015:032	9	@	-	Jumala␣
rm015:032	-	(@)	-	niin␣
rm015:032	8	@	-	tahtoo
rm015:032	7	%case	?	
rm015:032	-	(,)	-	,␣
rm015:032	3	@	-	ilolla␣
rm015:032	2	%case	LOC	
rm015:032	4	@	-	saapuisin␣
rm015:032	6	@	-	teidän␣
rm015:032	5	@	-	tykönne␣
rm015:032	-	(@)	-	ja␣
