mt001:001	mt001:001	mt001:001	VERSE	Mt␣1:1␣
mt026:064	4b	@	-	"
mt026:064	5	@	-	Sinäpä␣
mt026:064	-	(@)	-	sen␣
mt026:064	6a	@	-	sanoit
mt026:064	6b	.	-	.␣
mt026:064	7	@	-	Mutta␣
mt026:064	8	(@)	-	minä␣
mt026:064	8	@	-	sanon␣
mt026:064	9a	@	-	teille
mt026:064	9b	:	-	:␣
mt026:064	11	@	-	tästedes␣
mt026:064	10	%case	?	
mt026:064	12	(@)	-	te␣
mt026:064	12	(@)	-	saatte␣
mt026:064	12	@	-	nähdä␣
mt026:064	(15) 16	@	-	Ihmisen␣
mt026:064	(13) 14	@	-	Pojan␣
mt026:064	17	@	-	istuvan␣
mt026:064	(20) 21	@	-	Voiman␣
mt026:064	19	@	-	oikealla␣
mt026:064	18	%case	LOC	
mt026:064	19	(@)	-	puolella␣
mt026:064	22	@	-	ja␣
mt026:064	23	@	-	tulevan␣
mt026:064	(27) 28a	@	-	taivaan␣
mt026:064	(25) 26	@	-	pilvien␣
mt026:064	24	@	-	päällä
mt026:064	28b	.	-	.
mt026:064	28b	@	-	"␣
mt026:065	mt026:065	mt026:065	VERSE	Mt␣26:65␣
mt026:065	1	@	-	Silloin␣
mt026:065	(2) 3	@	-	ylimmäinen␣
mt026:065	(2) 3	@	-	pappi␣
mt026:065	4	@	-	repäisi␣
mt026:065	(5) 6	@	-	vaatteensa␣
mt026:065	7	%pers	3	
mt026:065	-	(@)	-	ja␣
mt026:065	8a	@	-	sanoi
mt026:065	-	(:)	-	:␣
mt026:065	-	(@)	-	"
mt026:065	9a	(@)	-	Hän␣
mt026:065	9a	(@)	-	on␣
mt026:065	9a	@	-	pilkannut␣
mt026:065	-	(@)	-	Jumalaa
mt026:065	9b	.	-	.␣
mt026:065	10	@	-	Mitä␣
mt026:065	12 13	(@)	-	me␣
mt026:065	11	@	-	enää␣
mt026:065	14a	@	-	todistajia␣
mt026:065	12 13	@	-	tarvitsemme
mt026:065	-	(?)	-	?␣
mt026:065	15	@	-	Katso
mt026:065	-	(,)	-	,␣
mt026:065	16	@	-	nyt␣
mt026:065	17	@	-	kuulitte␣
mt026:065	-	(@)	-	hänen␣
mt026:065	(18) 19a	@	-	pilkkaamisensa
mt026:065	19b	.	-	.␣
mt026:066	mt026:066	mt026:066	VERSE	Mt␣26:66␣
mt026:066	1	@	-	Miten␣
mt026:066	2	@	-	teistä␣
mt026:066	3a	@	-	on
mt026:066	-	(?)	-	?
mt026:066	3b	@	-	"␣
mt026:066	4	@	-	He␣
mt026:066	(5)	-	UNTRANSLATED	
mt026:066	6	@	-	vastasivat␣
mt026:066	7a	@	-	sanoen
mt026:066	-	(:)	-	:␣
mt026:066	-	(@)	-	"
mt026:066	10a	(@)	-	Hän␣
mt026:066	10a	@	-	on␣
mt026:066	8	@	-	vikapää␣
mt026:066	9	@	-	kuolemaan
mt026:066	10b	@	-	"
mt026:066	10b	.	-	.␣
mt026:067	mt026:067	mt026:067	VERSE	Mt␣26:67␣
mt026:067	1	@	-	Silloin␣
mt026:067	2	(@)	-	he␣
mt026:067	2	@	-	sylkivät␣
mt026:067	6	@	-	häntä␣
mt026:067	(4) 5	@	-	silmille␣
mt026:067	3	%case	LOC	
mt026:067	7	@	-	ja␣
mt026:067	8	@	-	löivät␣
mt026:067	9a	@	-	häntä␣
mt026:067	8	@	-	nyrkillä␣
mt026:067	(4) 5	(@)	-	kasvoihin
mt026:067	3	%case	LOC	
mt026:067	9b	;	-	;␣
mt026:067	11	@	-	ja␣
mt026:067	pro%10	@	-	toiset␣
mt026:067	12	@	-	sivalsivat␣
mt026:067	-	(@)	-	häntä␣
mt026:067	12	@	-	poskelle␣
mt026:068	mt026:068	mt026:068	VERSE	Mt␣26:68␣
mt026:068	-	(@)	-	ja␣
mt026:068	1a	@	-	sanoivat
mt026:068	-	(:)	-	:␣
mt026:068	-	(@)	-	"
mt026:068	2	@	-	Profetoi␣
mt026:068	3a	@	-	meille
mt026:068	-	(,)	-	,␣
mt026:068	4a	@	-	Kristus
mt026:068	-	(,)	-	,␣
mt026:068	5	@	-	kuka␣
mt026:068	6	(@)	-	se␣
mt026:068	6	@	-	on
mt026:068	-	(,)	-	,␣
mt026:068	7	@	-	joka␣
mt026:068	9a	@	-	sinua␣
mt026:068	8	@	-	löi
mt026:068	9b	@	-	"
mt026:068	9b	.	-	.␣
mt026:069	mt026:069	mt026:069	VERSE	Mt␣26:69␣
mt026:069	2	@	-	Mutta␣
mt026:069	(1) 3	@	-	Pietari␣
mt026:069	4	@	-	istui␣
mt026:069	5	@	-	ulkopuolella␣
mt026:069	(7) 8a	@	-	esipihassa
mt026:069	6	%case	LOC	
mt026:069	8b	.	-	.␣
mt026:069	9	@	-	Ja␣
mt026:069	11	@	-	hänen␣
mt026:069	10	@	-	luoksensa␣
mt026:069	10	@	-	tuli␣
mt026:069	12	@	-	muuan␣
mt026:069	13	@	-	palvelijatar␣
mt026:069	-	(@)	-	ja␣
mt026:069	14a	@	-	sanoi
mt026:069	14b	:	-	:␣
mt026:069	14b	@	-	"
mt026:069	16	@	-	Sinäkin␣
mt026:069	15	%clitic	kin	
mt026:069	17	@	-	olit␣
mt026:069	19	@	-	Jeesuksen
mt026:069	-	(,)	-	,␣
mt026:069	(20) 21a	@	-	galilealaisen
mt026:069	-	(,)	-	,␣
mt026:069	18	@	-	seurassa
mt026:069	21b	@	-	"
mt026:069	21b	.	-	.␣
mt026:070	mt026:070	mt026:070	VERSE	Mt␣26:70␣
mt026:070	2	@	-	Mutta␣
mt026:070	1	@	-	hän␣
mt026:070	3	@	-	kielsi␣
mt026:070	5	@	-	kaikkien␣
mt026:070	4	@	-	kuullen␣
mt026:070	-	(@)	-	ja␣
mt026:070	6a	@	-	sanoi
mt026:070	6b	:	-	:␣
mt026:070	6b	@	-	"
mt026:070	7	@	-	En␣
mt026:070	8	@	-	ymmärrä
mt026:070	-	(,)	-	,␣
mt026:070	9	@	-	mitä␣
mt026:070	10a	@	-	sanot
mt026:070	10b	@	-	"
mt026:070	10b	.	-	.␣
mt026:071	mt026:071	mt026:071	VERSE	Mt␣26:71␣
mt026:071	2	@	-	Ja␣
mt026:071	1	(@)	-	kun␣
mt026:071	-	(@)	-	hän␣
mt026:071	1	(@)	-	oli␣
mt026:071	1	@	-	mennyt␣
mt026:071	1	@	-	ulos␣
mt026:071	(4) 5	@	-	portille
mt026:071	3	%case	LOC	
mt026:071	-	(,)	-	,␣
mt026:071	6	@	-	näki␣
mt026:071	7	@	-	hänet␣
mt026:071	8	@	-	toinen␣
mt026:071	8	(@)	-	nainen␣
mt026:071	9	@	-	ja␣
mt026:071	10	@	-	sanoi␣
mt026:071	12a	@	-	siellä␣
mt026:071	pro%11	@	-	oleville
mt026:071	12b	:	-	:␣
mt026:071	12b	@	-	"
mt026:071	13	@	-	Tämäkin␣
mt026:071	14	@	-	oli␣
mt026:071	16	@	-	Jeesuksen
mt026:071	-	(,)	-	,␣
mt026:071	(17) 18a	@	-	Nasaretilaisen
mt026:071	-	(,)	-	,␣
mt026:071	15	@	-	seurassa
mt026:071	18b	@	-	"
mt026:071	18b	.	-	.␣
mt026:072	mt026:072	mt026:072	VERSE	Mt␣26:72␣
mt026:072	1	@	-	Ja␣
mt026:072	2	@	-	taas␣
mt026:072	3	(@)	-	hän␣
mt026:072	3	@	-	kielsi␣
mt026:072	5	@	-	valalla␣
mt026:072	4	%case	LOC	
mt026:072	-	(@)	-	vannoen
mt026:072	6	:	-	:␣
mt026:072	-	(@)	-	"
mt026:072	7	@	-	En␣
mt026:072	8	@	-	tunne␣
mt026:072	9	@	-	sitä␣
mt026:072	10a	@	-	miestä
mt026:072	10b	@	-	"
mt026:072	10b	.	-	.␣
mt026:073	mt026:073	mt026:073	VERSE	Mt␣26:73␣
mt026:073	2	@	-	Vähän␣
mt026:073	-	(@)	-	sen␣
mt026:073	1	@	-	jälkeen␣
mt026:073	(3)	-	UNTRANSLATED	
mt026:073	4	@	-	tulivat␣
mt026:073	5	@	-	ne
mt026:073	-	(,)	-	,␣
mt026:073	5	@	-	jotka␣
mt026:073	-	(@)	-	siinä␣
mt026:073	6	@	-	seisoivat
mt026:073	-	(,)	-	,␣
mt026:073	-	(@)	-	ja␣
mt026:073	7	@	-	sanoivat␣
mt026:073	(8) 9a	@	-	Pietarille
mt026:073	9b	:	-	:␣
mt026:073	9b	@	-	"
mt026:073	10	@	-	Totisesti
mt026:073	-	(,)	-	,␣
mt026:073	12	@	-	sinä␣
mt026:073	11	@	-	myös␣
mt026:073	15a	@	-	olet␣
mt026:073	-	(@)	-	yksi␣
mt026:073	14	@	-	heistä
mt026:073	13	%case	LOC	
mt026:073	15b	,	-	,␣
mt026:073	17	@	-	sillä␣
mt026:073	(18) 19	@	-	kielimurteesikin␣
mt026:073	16	%clitic	kin	
mt026:073	20	%pers	?	
mt026:073	21 23a	@	-	ilmaisee␣
mt026:073	22	@	-	sinut
mt026:073	23b	@	-	"
mt026:073	23b	.	-	.␣
mt026:074	mt026:074	mt026:074	VERSE	Mt␣26:74␣
mt026:074	1	@	-	Silloin␣
mt026:074	2	(@)	-	hän␣
mt026:074	2	@	-	rupesi␣
mt026:074	3	@	-	sadattelemaan␣
mt026:074	4	@	-	ja␣
mt026:074	5	@	-	vannomaan
mt026:074	6	:	-	:␣
mt026:074	-	(@)	-	"
mt026:074	7	@	-	En␣
mt026:074	8	@	-	tunne␣
mt026:074	9	@	-	sitä␣
mt026:074	10a	@	-	miestä
mt026:074	-	(@)	-	"
mt026:074	-	(.)	-	.␣
mt026:074	11	@	-	Ja␣
mt026:074	12	@	-	samassa␣
mt026:074	14a	@	-	lauloi␣
mt026:074	13	@	-	kukko
mt026:074	14b	.	-	.␣
mt026:075	mt026:075	mt026:075	VERSE	Mt␣26:75␣
mt026:075	1	@	-	Niin␣
mt026:075	(3) 4	@	-	Pietari␣
mt026:075	2	@	-	muisti␣
mt026:075	7	@	-	Jeesuksen␣
mt026:075	(5) 6	@	-	sanat
mt026:075	-	(,)	-	,␣
mt026:075	8	(@)	-	jotka␣
mt026:075	8	(@)	-	hän␣
mt026:075	8	(@)	-	oli␣
mt026:075	8	@	-	sanonut
mt026:075	9	:	-	:␣
mt026:075	-	(@)	-	"
mt026:075	10	@	-	Ennenkuin␣
mt026:075	11	@	-	kukko␣
mt026:075	12	@	-	laulaa
mt026:075	-	(,)	-	,␣
mt026:075	14	(@)	-	sinä␣
mt026:075	13	@	-	kolmesti␣
mt026:075	15a	@	-	minut␣
mt026:075	14	@	-	kiellät
mt026:075	15b	@	-	"
mt026:075	15b	.	-	.␣
mt026:075	16	@	-	Ja␣
mt026:075	17	(@)	-	hän␣
mt026:075	17	@	-	meni␣
mt026:075	18	@	-	ulos␣
mt026:075	-	(@)	-	ja␣
mt026:075	19	@	-	itki␣
mt026:075	20a	@	-	katkerasti
mt026:075	20b	.	-	.␣
mt027:001	mt027:001	mt027:001	VERSE	Mt␣27:1␣
mt027:001	2	@	-	Mutta␣
mt027:001	1	@	-	aamun␣
mt027:001	3	@	-	koittaessa␣
mt027:001	6	@	-	kaikki␣
mt027:001	(7) 8	@	-	ylipapit␣
mt027:001	9	@	-	ja␣
mt027:001	(12) 13	@	-	kansan␣
mt027:001	(10) 11	@	-	vanhimmat␣
mt027:001	5	@	-	pitivät␣
mt027:001	4	@	-	neuvoa␣
mt027:001	(15) 16	@	-	Jeesusta␣
mt027:001	14	@	-	vastaan␣
mt027:001	18	@	-	tappaaksensa␣
mt027:001	17	%case	TRA	
mt027:001	19a	@	-	hänet
mt027:001	19b	;	-	;␣
mt027:002	mt027:002	mt027:002	VERSE	Mt␣27:2␣
mt027:002	1	@	-	ja␣
mt027:002	2	(@)	-	he␣
mt027:002	2	@	-	sitoivat␣
mt027:002	3	@	-	hänet␣
mt027:002	-	(@)	-	ja␣
mt027:002	4	@	-	veivät␣
mt027:002	4	@	-	pois␣
mt027:002	5	@	-	ja␣
mt027:002	6	@	-	antoivat␣
mt027:002	-	(@)	-	hänet␣
mt027:002	(8) 9a	@	-	maaherran
mt027:002	-	(,)	-	,␣
mt027:002	7	@	-	Pilatuksen
mt027:002	-	(,)	-	,␣
mt027:002	6	@	-	käsiin
mt027:002	9b	.	-	.␣
mt027:003	mt027:003	mt027:003	VERSE	Mt␣27:3␣
mt027:003	1	@	-	Kun␣
mt027:003	3	@	-	Juudas
mt027:003	-	(,)	-	,␣
mt027:003	6	@	-	hänen␣
mt027:003	(4) 5	@	-	kavaltajansa
mt027:003	-	(,)	-	,␣
mt027:003	2	@	-	näki
mt027:003	-	(,)	-	,␣
mt027:003	7	@	-	että␣
mt027:003	8a	(@)	-	hänet␣
mt027:003	8a	(@)	-	oli␣
mt027:003	8a	@	-	tuomittu
mt027:003	-	(,)	-	,␣
mt027:003	-	(@)	-	silloin␣
mt027:003	9	(@)	-	hän␣
mt027:003	9	@	-	katui␣
mt027:003	-	(@)	-	ja␣
mt027:003	10	@	-	toi␣
mt027:003	10	@	-	takaisin␣
mt027:003	11	@	-	ne␣
mt027:003	12	@	-	kolmekymmentä␣
mt027:003	13	@	-	hopearahaa␣
mt027:003	(14) 15	@	-	ylipapeille␣
mt027:003	16	@	-	ja␣
mt027:003	17	@	-	vanhimmille␣
mt027:004	mt027:004	mt027:004	VERSE	Mt␣27:4␣
mt027:004	-	(@)	-	ja␣
mt027:004	1a	@	-	sanoi
mt027:004	-	(:)	-	:␣
mt027:004	-	(@)	-	"
mt027:004	2	(@)	-	Minä␣
mt027:004	2	@	-	tein␣
mt027:004	2	@	-	synnin
mt027:004	-	(,)	-	,␣
mt027:004	3	(@)	-	kun␣
mt027:004	3	@	-	kavalsin␣
mt027:004	5a	@	-	viattoman␣
mt027:004	4	@	-	veren
mt027:004	5b	@	-	"
mt027:004	5b	.	-	.␣
mt027:004	7	@	-	Mutta␣
mt027:004	6	@	-	he␣
mt027:004	8a	@	-	sanoivat
mt027:004	8b	:	-	:␣
mt027:004	8b	@	-	"
mt027:004	9	@	-	Mitä␣
mt027:004	10	@	-	se␣
mt027:004	11a	@	-	meihin␣
mt027:004	10	@	-	koskee
mt027:004	-	(?)	-	?␣
mt027:004	13a	@	-	Katso␣
mt027:004	pro%12	@	-	itse␣
mt027:004	13a	(@)	-	eteesi
mt027:004	13b	.	-	.
mt027:004	13b	@	-	"␣
mt027:005	mt027:005	mt027:005	VERSE	Mt␣27:5␣
mt027:005	1	@	-	Ja␣
mt027:005	2	(@)	-	hän␣
mt027:005	2	@	-	viskasi␣
mt027:005	(3) 4	@	-	hopearahat␣
mt027:005	(6) 7	@	-	temppeliin
mt027:005	5	%case	LOC	
mt027:005	-	(,)	-	,␣
mt027:005	8a	@	-	lähti␣
mt027:005	8a	(@)	-	sieltä
mt027:005	-	(,)	-	,␣
mt027:005	(9)	-	UNTRANSLATED	
mt027:005	10	@	-	meni␣
mt027:005	10	@	-	pois␣
mt027:005	-	(@)	-	ja␣
mt027:005	11a	@	-	hirttäytyi
mt027:005	11b	.	-	.␣
mt027:006	mt027:006	mt027:006	VERSE	Mt␣27:6␣
mt027:006	2	@	-	Niin␣
mt027:006	(1) 3	@	-	ylipapit␣
mt027:006	4	@	-	ottivat␣
mt027:006	(5) 6	@	-	hopearahat␣
mt027:006	-	(@)	-	ja␣
mt027:006	7a	@	-	sanoivat
mt027:006	7b	:	-	:␣
mt027:006	7b	@	-	"
mt027:006	8	@	-	Ei␣
mt027:006	9	@	-	ole␣
mt027:006	9	@	-	luvallista␣
mt027:006	10	@	-	panna␣
mt027:006	11	@	-	näitä␣
mt027:006	(13) 14a	@	-	temppelirahastoon
mt027:006	12	%case	LOC	
mt027:006	14b	,	-	,␣
mt027:006	15	@	-	koska␣
mt027:006	18a	(@)	-	ne␣
mt027:006	18a	@	-	ovat␣
mt027:006	17	@	-	veren␣
mt027:006	16	@	-	hinta
mt027:006	18b	@	-	"
mt027:006	18b	.	-	.␣
mt027:007	mt027:007	mt027:007	VERSE	Mt␣27:7␣
mt027:007	2	@	-	Ja␣
mt027:007	1 3	@	-	neuvoteltuaan␣
mt027:007	4	(@)	-	he␣
mt027:007	4	@	-	ostivat␣
mt027:007	6	@	-	niillä␣
mt027:007	5	%case	LOC	
mt027:007	10 (9)	@	-	savenvalajan␣
mt027:007	(7) 8	@	-	pellon␣
mt027:007	(13) 14a	@	-	muukalaisten␣
mt027:007	12	@	-	hautausmaaksi
mt027:007	11	%case	TRA	
mt027:007	14b	.	-	.␣
mt027:008	mt027:008	mt027:008	VERSE	Mt␣27:8␣
mt027:008	1	@	-	Sentähden␣
mt027:008	5	@	-	sitä␣
mt027:008	(3) 4	@	-	peltoa␣
mt027:008	8	@	-	vielä␣
mt027:008	10a (9)	@	-	tänäkin␣
mt027:008	10a (9)	@	-	päivänä␣
mt027:008	2	@	-	kutsutaan␣
mt027:008	6 7	@	-	Veripelloksi
mt027:008	10b	.	-	.␣
mt027:009	mt027:009	mt027:009	VERSE	Mt␣27:9␣
mt027:009	1	@	-	Silloin␣
mt027:009	2	@	-	kävi␣
mt027:009	2	@	-	toteen
mt027:009	-	(,)	-	,␣
mt027:009	3	@	-	mikä␣
mt027:009	4	(@)	-	on␣
mt027:009	4	@	-	puhuttu␣
mt027:009	(7) 8	@	-	profeetta␣
mt027:009	6	@	-	Jeremiaan␣
mt027:009	5	@	-	kautta
mt027:009	-	(,)	-	,␣
mt027:009	9a	(@)	-	joka␣
mt027:009	9a	@	-	sanoo
mt027:009	9b	:	-	:␣
mt027:009	9b	@	-	"
mt027:009	10	@	-	Ja␣
mt027:009	11	(@)	-	he␣
mt027:009	11	@	-	ottivat␣
mt027:009	12	@	-	ne␣
mt027:009	13	@	-	kolmekymmentä␣
mt027:009	14a	@	-	hopearahaa
mt027:009	-	(,)	-	,␣
mt027:009	(15) 16	@	-	hinnan␣
mt027:009	17	@	-	siitä␣
mt027:009	18	@	-	arvioidusta␣
mt027:009	18	(@)	-	miehestä
mt027:009	-	(,)	-	,␣
mt027:009	19	@	-	jonka␣
mt027:009	20	(@)	-	he␣
mt027:009	20	(@)	-	olivat␣
mt027:009	22 23a	@	-	israelilaisten␣
mt027:009	21	@	-	puolesta␣
mt027:009	20	@	-	arvioineet
mt027:009	23b	,	-	,␣
mt027:010	mt027:010	mt027:010	VERSE	Mt␣27:10␣
mt027:010	1	@	-	ja␣
mt027:010	2	@	-	antoivat␣
mt027:010	3	@	-	ne␣
mt027:010	(7) 8a	@	-	savenvalajan␣
mt027:010	(5) 6	@	-	pellosta
mt027:010	4	%case	LOC	
mt027:010	8b	,	-	,␣
mt027:010	9	@	-	niinkuin␣
mt027:010	12a	@	-	Herra␣
mt027:010	10	(@)	-	oli␣
mt027:010	11	@	-	minun␣
mt027:010	case%11	@	-	kauttani␣
mt027:010	10	@	-	käskenyt
mt027:010	12b	@	-	"
mt027:010	12b	.	-	.␣
mt027:011	mt027:011	mt027:011	VERSE	Mt␣27:11␣
mt027:011	2	@	-	Mutta␣
mt027:011	(1) 3	@	-	Jeesus␣
mt027:011	4	@	-	seisoi␣
mt027:011	(6) 7a	@	-	maaherran␣
mt027:011	5	@	-	edessä
mt027:011	7b	.	-	.␣
mt027:011	8	@	-	Ja␣
mt027:011	(11) 12	@	-	maaherra␣
mt027:011	9	@	-	kysyi␣
mt027:011	10	@	-	häneltä␣
mt027:011	13a	@	-	sanoen
mt027:011	13b	:	-	:␣
mt027:011	13b	@	-	"
mt027:011	15	@	-	Oletko␣
mt027:011	14	@	-	sinä␣
mt027:011	(18) 19a	@	-	juutalaisten␣
mt027:011	(16) 17	@	-	kuningas
mt027:011	-	(?)	-	?
mt027:011	-	(@)	-	"␣
mt027:011	21	@	-	Niin␣
mt027:011	(20) 22	@	-	Jeesus␣
mt027:011	23a	@	-	sanoi
mt027:011	23b	:	-	:␣
mt027:011	23b	@	-	"
mt027:011	24	@	-	Sinäpä␣
mt027:011	-	(@)	-	sen␣
mt027:011	25a	@	-	sanot
mt027:011	25b	@	-	"
mt027:011	25b	.	-	.␣
mt027:012	mt027:012	mt027:012	VERSE	Mt␣27:12␣
mt027:012	1	@	-	Ja␣
mt027:012	2	@	-	kun␣
mt027:012	(7) 8	@	-	ylipapit␣
mt027:012	6	%case	NOM	
mt027:012	9	@	-	ja␣
mt027:012	10	@	-	vanhimmat␣
mt027:012	5	@	-	häntä␣
mt027:012	(3) 4	@	-	syyttivät
mt027:012	-	(,)	-	,␣
mt027:012	11	@	-	ei␣
mt027:012	12a	(@)	-	hän␣
mt027:012	11	@	-	mitään␣
mt027:012	12a	@	-	vastannut
mt027:012	12b	.	-	.␣
mt027:013	mt027:013	mt027:013	VERSE	Mt␣27:13␣
mt027:013	1	@	-	Silloin␣
mt027:013	(4) 5a	@	-	Pilatus␣
mt027:013	2	@	-	sanoi␣
mt027:013	3	@	-	hänelle
mt027:013	5b	:	-	:␣
mt027:013	5b	@	-	"
mt027:013	6	@	-	Etkö␣
mt027:013	7	@	-	kuule
mt027:013	-	(,)	-	,␣
mt027:013	8	@	-	kuinka␣
mt027:013	8	@	-	paljon␣
mt027:013	10a	(@)	-	he␣
mt027:013	10a	@	-	todistavat␣
mt027:013	9	@	-	sinua␣
mt027:013	10a	@	-	vastaan
mt027:013	-	(?)	-	?
mt027:013	10b	@	-	"␣
mt027:014	mt027:014	mt027:014	VERSE	Mt␣27:14␣
mt027:014	1	@	-	Mutta␣
mt027:014	3	(@)	-	hän␣
mt027:014	2	@	-	ei␣
mt027:014	3	@	-	vastannut␣
mt027:014	6 7	@	-	yhteenkään␣
mt027:014	4	@	-	hänen␣
mt027:014	8a	@	-	kysymykseensä
mt027:014	5	%case	LOC	
mt027:014	8b	,	-	,␣
mt027:014	9	@	-	niin␣
mt027:014	9	@	-	että␣
mt027:014	(11) 12	@	-	maaherra␣
mt027:014	13a	@	-	suuresti␣
mt027:014	10	@	-	ihmetteli
mt027:014	13b	.	-	.␣
mt027:015	mt027:015	mt027:015	VERSE	Mt␣27:15␣
mt027:015	4	@	-	Oli␣
mt027:015	4	@	-	tapana
mt027:015	(2)	-	UNTRANSLATED	
mt027:015	-	(,)	-	,␣
mt027:015	-	(@)	-	että␣
mt027:015	(5) 6	@	-	maaherra␣
mt027:015	3	@	-	juhlan␣
mt027:015	1	@	-	aikana␣
mt027:015	7	@	-	päästi␣
mt027:015	10 (9)	@	-	kansalle␣
mt027:015	8	@	-	yhden␣
mt027:015	11	@	-	vangin␣
mt027:015	7	@	-	irti
mt027:015	-	(,)	-	,␣
mt027:015	12	@	-	kenenkä␣
mt027:015	13a	(@)	-	he␣
mt027:015	13a	@	-	tahtoivat
mt027:015	13b	.	-	.␣
mt027:016	mt027:016	mt027:016	VERSE	Mt␣27:16␣
mt027:016	2	@	-	Ja␣
mt027:016	1	(@)	-	heillä␣
mt027:016	1	@	-	oli␣
mt027:016	3	@	-	silloin␣
mt027:016	5	@	-	kuuluisa␣
mt027:016	4	@	-	vanki
mt027:016	-	(,)	-	,␣
mt027:016	6a	(@)	-	jota␣
mt027:016	6a	@	-	sanottiin␣
mt027:016	(7a)	-	UNTRANSLATED	
mt027:016	8a	@	-	Barabbaaksi
mt027:016	8b	.	-	.␣
mt027:017	mt027:017	mt027:017	VERSE	Mt␣27:17␣
mt027:017	1	(@)	-	Kun␣
mt027:017	3	@	-	he␣
mt027:017	2	@	-	nyt␣
mt027:017	1	@	-	olivat␣
mt027:017	1	@	-	koolla
mt027:017	-	(,)	-	,␣
mt027:017	4	@	-	sanoi␣
mt027:017	(6) 7a	@	-	Pilatus␣
mt027:017	5	@	-	heille
mt027:017	7b	:	-	:␣
mt027:017	7b	@	-	"
mt027:017	8	@	-	Kummanko␣
mt027:017	9	@	-	tahdotte
mt027:017	-	(,)	-	,␣
mt027:017	-	(@)	-	että␣
mt027:017	10	(@)	-	minä␣
mt027:017	11a	@	-	teille␣
mt027:017	10	@	-	päästän
mt027:017	-	(,)	-	,␣
mt027:017	(12) (13a)	-	UNTRANSLATED	
mt027:017	14	@	-	Barabbaanko␣
mt027:017	15	@	-	vai␣
mt027:017	16	@	-	Jeesuksen
mt027:017	-	(,)	-	,␣
mt027:017	17	@	-	jota␣
mt027:017	18	@	-	sanotaan␣
mt027:017	19a	@	-	Kristukseksi
mt027:017	-	(?)	-	?
mt027:017	19b	@	-	"␣
mt027:018	mt027:018	mt027:018	VERSE	Mt␣27:18␣
mt027:018	2	@	-	Sillä␣
mt027:018	1	(@)	-	hän␣
mt027:018	1	@	-	tiesi
mt027:018	-	(,)	-	,␣
mt027:018	3	@	-	että␣
mt027:018	6	(@)	-	he␣
mt027:018	5	@	-	kateudesta␣
mt027:018	4	%case	LOC	
mt027:018	6	(@)	-	olivat␣
mt027:018	6	@	-	antaneet␣
mt027:018	7a	@	-	hänet␣
mt027:018	6	(@)	-	hänen␣
mt027:018	6	@	-	käsiinsä
mt027:018	7b	.	-	.␣
mt027:019	mt027:019	mt027:019	VERSE	Mt␣27:19␣
mt027:019	2	@	-	Mutta␣
mt027:019	1	(@)	-	kun␣
mt027:019	3	@	-	hän␣
mt027:019	1	@	-	istui␣
mt027:019	(5) 6	@	-	tuomarinistuimella
mt027:019	4	%case	LOC	
mt027:019	-	(,)	-	,␣
mt027:019	7	@	-	lähetti␣
mt027:019	12	@	-	hänen␣
mt027:019	(10) 11	@	-	vaimonsa␣
mt027:019	9	@	-	hänelle␣
mt027:019	8	%case	LOC	
mt027:019	13a	@	-	sanan
mt027:019	13b	:	-	:␣
mt027:019	13b	@	-	"
mt027:019	14	@	-	Älä␣
mt027:019	14	@	-	puutu␣
mt027:019	15	%case	?	
mt027:019	(16)	-	UNTRANSLATED	
mt027:019	19a	@	-	siihen␣
mt027:019	(17) 18	@	-	vanhurskaaseen␣
mt027:019	(17) 18	(@)	-	mieheen
mt027:019	19b	,	-	,␣
mt027:019	21	@	-	sillä␣
mt027:019	22	(@)	-	minä␣
mt027:019	22	(@)	-	olen␣
mt027:019	23	@	-	tänä␣
mt027:019	23	(@)	-	yönä␣
mt027:019	25	@	-	unessa␣
mt027:019	24	%case	LOC	
mt027:019	20	@	-	paljon␣
mt027:019	22	@	-	kärsinyt␣
mt027:019	27a	@	-	hänen␣
mt027:019	26	@	-	tähtensä
mt027:019	27b	@	-	"
mt027:019	27b	.	-	.␣
mt027:020	mt027:020	mt027:020	VERSE	Mt␣27:20␣
mt027:020	2	@	-	Mutta␣
mt027:020	(1) 3	@	-	ylipapit␣
mt027:020	4	@	-	ja␣
mt027:020	(5) 6	@	-	vanhimmat␣
mt027:020	7	@	-	yllyttivät␣
mt027:020	(8) 9	@	-	kansaa␣
mt027:020	11	@	-	anomaan␣
mt027:020	10	%case	LOC	
mt027:020	(12) 13a	@	-	Barabbasta
mt027:020	-	(,)	-	,␣
mt027:020	15	@	-	mutta␣
mt027:020	17a	@	-	surmauttamaan␣
mt027:020	(14) 16	@	-	Jeesuksen
mt027:020	17b	.	-	.␣
mt027:021	mt027:021	mt027:021	VERSE	Mt␣27:21␣
mt027:021	2	@	-	Ja␣
mt027:021	(3) 4	@	-	maaherra␣
mt027:021	1	@	-	puhui␣
mt027:021	6a	@	-	heille␣
mt027:021	-	(@)	-	ja␣
mt027:021	5	@	-	sanoi
mt027:021	-	(:)	-	:␣
