ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac021:026	32b	.	-	.␣
ac021:027	ac021:027	ac021:027	VERSE	Apt␣21:27␣
ac021:027	2	@	-	Mutta␣
ac021:027	1	@	-	kun␣
ac021:027	4	@	-	ne␣
ac021:027	5	@	-	seitsemän␣
ac021:027	6	@	-	päivää␣
ac021:027	7a	(@)	-	olivat␣
ac021:027	7a	@	-	päättymässä
ac021:027	3	%tasp	INF3.INE	
ac021:027	7b	,	-	,␣
ac021:027	13	@	-	näkivät␣
ac021:027	(10) 11	@	-	Aasiasta␣
ac021:027	9	%case	LOC	
ac021:027	-	(@)	-	tulleet␣
ac021:027	12 (8)	@	-	juutalaiset␣
ac021:027	14	@	-	hänet␣
ac021:027	(16) 17	@	-	pyhäkössä
ac021:027	15	%case	LOC	
ac021:027	-	(,)	-	,␣
ac021:027	18	@	-	kiihoittivat␣
ac021:027	19	@	-	kaiken␣
ac021:027	(20) 21	@	-	kansan␣
ac021:027	22	@	-	ja␣
ac021:027	23	@	-	kävivät␣
ac021:027	25	@	-	häneen␣
ac021:027	24	%case	LOC	
ac021:027	(26) 27	@	-	käsiksi␣
ac021:028	ac021:028	ac021:028	VERSE	Apt␣21:28␣
ac021:028	-	(@)	-	ja␣
ac021:028	1a	@	-	huusivat
ac021:028	1b	:	-	:␣
ac021:028	-	(@)	-	"
ac021:028	3a	@	-	Israelin␣
ac021:028	2	@	-	miehet
ac021:028	3b	,	-	,␣
ac021:028	4a	@	-	auttakaa
ac021:028	4b	!	-	!␣
ac021:028	5	@	-	Tämä␣
ac021:028	6	@	-	on␣
ac021:028	7	@	-	se␣
ac021:028	8	@	-	mies
ac021:028	-	(,)	-	,␣
ac021:028	9	@	-	joka␣
ac021:028	21	@	-	kaikkialla␣
ac021:028	22a	@	-	opettaa␣
ac021:028	20	@	-	kaikkia␣
ac021:028	-	(@)	-	ihmisiä␣
ac021:028	-	(@)	-	meidän␣
ac021:028	(11) 12	@	-	kansaamme␣
ac021:028	13	@	-	ja␣
ac021:028	(14) 15	@	-	lakiamme␣
ac021:028	16	@	-	ja␣
ac021:028	19	@	-	tätä␣
ac021:028	(17) 18	@	-	paikkaa␣
ac021:028	10	@	-	vastaan
ac021:028	22b	,	-	,␣
ac021:028	27	(@)	-	onpa␣
ac021:028	24	%clitic	pA	
ac021:028	23	@	-	vielä␣
ac021:028	27	@	-	tuonut␣
ac021:028	26	@	-	kreikkalaisia␣
ac021:028	(29) 30	@	-	pyhäkköönkin␣
ac021:028	25	%clitic	kin	
ac021:028	28	%case	LOC	
ac021:028	31	@	-	ja␣
ac021:028	32	@	-	saastuttanut␣
ac021:028	36a	@	-	tämän␣
ac021:028	34	@	-	pyhän␣
ac021:028	(33) 35	@	-	paikan
ac021:028	36b	.	-	.
ac021:028	-	(@)	-	"␣
ac021:029	ac021:029	ac021:029	VERSE	Apt␣21:29␣
ac021:029	2	@	-	Sillä␣
ac021:029	1	(@)	-	he␣
ac021:029	1	@	-	olivat␣
ac021:029	3	@	-	ennen␣
ac021:029	3	@	-	nähneet␣
ac021:029	(5) 6	@	-	efesolaisen␣
ac021:029	4	@	-	Trofimuksen␣
ac021:029	(8) 9	@	-	kaupungilla␣
ac021:029	7	%case	LOC	
ac021:029	11a	@	-	hänen␣
ac021:029	10	@	-	kanssaan␣
ac021:029	-	(@)	-	ja␣
ac021:029	13	@	-	luulivat
ac021:029	-	(,)	-	,␣
ac021:029	14	@	-	että␣
ac021:029	(19) 20a	@	-	Paavali␣
ac021:029	18	(@)	-	oli␣
ac021:029	18	@	-	tuonut␣
ac021:029	12	@	-	hänet␣
ac021:029	(16) 17	@	-	pyhäkköön
ac021:029	15	%case	LOC	
ac021:029	20b	.	-	.␣
ac021:030	ac021:030	ac021:030	VERSE	Apt␣21:30␣
ac021:030	2	@	-	Ja␣
ac021:030	5	@	-	koko␣
ac021:030	(3) 4	@	-	kaupunki␣
ac021:030	1	@	-	tuli␣
ac021:030	1	@	-	liikkeelle
ac021:030	-	(,)	-	,␣
ac021:030	6	@	-	ja␣
ac021:030	10a (9)	@	-	väkeä␣
ac021:030	8	@	-	juoksi␣
ac021:030	8	@	-	kokoon
ac021:030	7	%case	LOC	
ac021:030	10b	;	-	;␣
ac021:030	11	@	-	ja␣
ac021:030	12	(@)	-	he␣
ac021:030	12	@	-	ottivat␣
ac021:030	(13) 14	@	-	Paavalin␣
ac021:030	12	@	-	kiinni
ac021:030	-	(,)	-	,␣
ac021:030	15	@	-	raastoivat␣
ac021:030	16	@	-	hänet␣
ac021:030	17	@	-	ulos␣
ac021:030	(18) 19	@	-	pyhäköstä
ac021:030	-	(,)	-	,␣
ac021:030	20	@	-	ja␣
ac021:030	21	@	-	heti␣
ac021:030	(23) 24a	@	-	portit␣
ac021:030	22	@	-	suljettiin
ac021:030	24b	.	-	.␣
ac021:031	ac021:031	ac021:031	VERSE	Apt␣21:31␣
ac021:031	2	@	-	Ja␣
ac021:031	1	(@)	-	kun␣
ac021:031	1	(@)	-	he␣
ac021:031	1	@	-	tahtoivat␣
ac021:031	3	@	-	hänet␣
ac021:031	4	@	-	tappaa
ac021:031	-	(,)	-	,␣
ac021:031	5	@	-	sai␣
ac021:031	10 (9)	@	-	sotaväenosaston␣
ac021:031	(7) 8	@	-	päällikkö␣
ac021:031	6	@	-	sanan
ac021:031	-	(,)	-	,␣
ac021:031	11	@	-	että␣
ac021:031	12	@	-	koko␣
ac021:031	14a	@	-	Jerusalem␣
ac021:031	13	(@)	-	oli␣
ac021:031	13	@	-	kuohuksissa
ac021:031	14b	.	-	.␣
ac021:032	ac021:032	ac021:032	VERSE	Apt␣21:32␣
ac021:032	1	@	-	Tämä␣
ac021:032	3	@	-	otti␣
ac021:032	2	@	-	heti␣
ac021:032	2	@	-	paikalla␣
ac021:032	3	@	-	mukaansa␣
ac021:032	4	@	-	sotilaita␣
ac021:032	5	@	-	ja␣
ac021:032	6	@	-	sadanpäämiehiä␣
ac021:032	-	(@)	-	ja␣
ac021:032	7	@	-	riensi␣
ac021:032	7	@	-	alas␣
ac021:032	9a	@	-	heidän␣
ac021:032	8	@	-	luoksensa
ac021:032	9b	.	-	.␣
ac021:032	12	(@)	-	Kun␣
ac021:032	(11)	-	UNTRANSLATED	
ac021:032	10	@	-	he␣
ac021:032	12	@	-	näkivät␣
ac021:032	(13) 14	@	-	päällikön␣
ac021:032	15	@	-	ja␣
ac021:032	(16) 17	@	-	sotilaat
ac021:032	-	(,)	-	,␣
ac021:032	18	@	-	lakkasivat␣
ac021:032	18	(@)	-	he␣
ac021:032	19	@	-	lyömästä␣
ac021:032	(20) 21a	@	-	Paavalia
ac021:032	21b	.	-	.␣
ac021:033	ac021:033	ac021:033	VERSE	Apt␣21:33␣
ac021:033	1	@	-	Silloin␣
ac021:033	(3) 4	@	-	päällikkö␣
ac021:033	2	@	-	astui␣
ac021:033	2	@	-	esiin
ac021:033	-	(,)	-	,␣
ac021:033	5	@	-	otatti␣
ac021:033	6	@	-	hänet␣
ac021:033	5	@	-	kiinni␣
ac021:033	7	@	-	ja␣
ac021:033	8	@	-	käski␣
ac021:033	9	@	-	sitoa␣
ac021:033	-	(@)	-	hänet␣
ac021:033	11a	@	-	kaksilla␣
ac021:033	10	@	-	kahleilla␣
ac021:033	12	@	-	ja␣
ac021:033	13	@	-	kysyi
ac021:033	-	(,)	-	,␣
ac021:033	14	@	-	kuka␣
ac021:033	15	(@)	-	hän␣
ac021:033	15	@	-	oli␣
ac021:033	16	@	-	ja␣
ac021:033	17	@	-	mitä␣
ac021:033	18	(@)	-	hän␣
ac021:033	18	@	-	oli␣
ac021:033	19a	@	-	tehnyt
ac021:033	19b	.	-	.␣
ac021:034	ac021:034	ac021:034	VERSE	Apt␣21:34␣
ac021:034	2	@	-	Mutta␣
ac021:034	(7) 8a	@	-	kansanjoukosta␣
ac021:034	6	%case	LOC	
ac021:034	5	@	-	huusivat␣
ac021:034	1	@	-	toiset␣
ac021:034	4	@	-	sitä
ac021:034	-	(,)	-	,␣
ac021:034	3	@	-	toiset␣
ac021:034	4	@	-	tätä
ac021:034	8b	.	-	.␣
ac021:034	11	@	-	Ja␣
ac021:034	10	(@)	-	koska␣
ac021:034	12	@	-	hän␣
ac021:034	(17) 18	@	-	melun␣
ac021:034	16	@	-	tähden␣
ac021:034	9	@	-	ei␣
ac021:034	10	@	-	voinut␣
ac021:034	13	@	-	saada␣
ac021:034	(14) 15	@	-	varmaa␣
ac021:034	13	@	-	selkoa
ac021:034	-	(,)	-	,␣
ac021:034	19	@	-	käski␣
ac021:034	19	(@)	-	hän␣
ac021:034	20	@	-	viedä␣
ac021:034	21	@	-	hänet␣
ac021:034	(23) 24a	@	-	kasarmiin
ac021:034	22	%case	LOC	
ac021:034	24b	.	-	.␣
ac021:035	ac021:035	ac021:035	VERSE	Apt␣21:35␣
ac021:035	2	@	-	Ja␣
ac021:035	1	@	-	kun␣
ac021:035	-	(@)	-	Paavali␣
ac021:035	3	@	-	tuli␣
ac021:035	(5) 6a	@	-	portaille
ac021:035	4	%case	LOC	
ac021:035	6b	,	-	,␣
ac021:035	7	@	-	täytyi␣
ac021:035	(11) 12	@	-	sotamiesten␣
ac021:035	10	%case	GEN	
ac021:035	8	@	-	kantaa␣
ac021:035	9	@	-	häntä␣
ac021:035	(16) 17a	@	-	kansan␣
ac021:035	(14) 15	@	-	väkivallan␣
ac021:035	13	@	-	tähden
ac021:035	17b	;	-	;␣
ac021:036	ac021:036	ac021:036	VERSE	Apt␣21:36␣
ac021:036	2	@	-	sillä␣
ac021:036	(3) 4 (5) 6	@	-	suuri␣
ac021:036	(3) 4 (5) 6	@	-	kansanpaljous␣
ac021:036	1	@	-	seurasi␣
ac021:036	1	@	-	perässä␣
ac021:036	-	(@)	-	ja␣
ac021:036	7a	@	-	huusi
ac021:036	7b	:	-	:␣
ac021:036	-	(@)	-	"
ac021:036	8	@	-	Vie␣
ac021:036	8	@	-	pois␣
ac021:036	9a	@	-	hänet
ac021:036	9b	!	-	!
ac021:036	-	(@)	-	"␣
ac021:037	ac021:037	ac021:037	VERSE	Apt␣21:37␣
ac021:037	2	@	-	Ja␣
ac021:037	3	(@)	-	kun␣
ac021:037	3	(@)	-	oltiin␣
ac021:037	3	@	-	kuljettamassa␣
ac021:037	1	%tasp	INF3.INE	
ac021:037	-	(@)	-	Paavalia␣
ac021:037	3	@	-	sisälle␣
ac021:037	(5) 6	@	-	kasarmiin
ac021:037	4	%case	LOC	
ac021:037	-	(,)	-	,␣
ac021:037	9	@	-	sanoi␣
ac021:037	(7) pro%8	@	-	hän␣
ac021:037	(10) 11a	@	-	päällikölle
ac021:037	11b	:	-	:␣
ac021:037	-	(@)	-	"
ac021:037	13	@	-	Onko␣
ac021:037	12	%clitic	kO	
ac021:037	14	@	-	minun␣
ac021:037	13	@	-	lupa␣
ac021:037	15	@	-	sanoa␣
ac021:037	18a	@	-	sinulle␣
ac021:037	17	%case	LOC	
ac021:037	16	@	-	jotakin
ac021:037	18b	?	-	?
ac021:037	-	(@)	-	"␣
ac021:037	20	@	-	Niin␣
ac021:037	19	@	-	tämä␣
ac021:037	21a	@	-	sanoi
ac021:037	21b	:	-	:␣
ac021:037	-	(@)	-	"
ac021:037	23a	@	-	Osaatko␣
ac021:037	-	(@)	-	sinä␣
ac021:037	-	(@)	-	siis␣
ac021:037	22	@	-	kreikkaa
ac021:037	23b	?	-	?␣
ac021:038	ac021:038	ac021:038	VERSE	Apt␣21:38␣
ac021:038	1	@	-	Etkö␣
ac021:038	2	@	-	sitten␣
ac021:038	4	@	-	olekaan␣
ac021:038	(3)	-	UNTRANSLATED	
ac021:038	5	@	-	se␣
ac021:038	6	@	-	egyptiläinen
ac021:038	-	(,)	-	,␣
ac021:038	7	@	-	joka␣
ac021:038	(10) 11	@	-	hiljakkoin␣
ac021:038	8 9	%case	?	
ac021:038	12	@	-	villitsi␣
ac021:038	18	@	-	ne␣
ac021:038	19	@	-	neljätuhatta␣
ac021:038	20 (21) 22a	@	-	murhamiestä␣
ac021:038	13	@	-	ja␣
ac021:038	14	@	-	vei␣
ac021:038	-	(@)	-	heidät␣
ac021:038	(16) 17	@	-	erämaahan
ac021:038	15	%case	LOC	
ac021:038	22b	?	-	?
ac021:038	-	(@)	-	"␣
ac021:039	ac021:039	ac021:039	VERSE	Apt␣21:39␣
ac021:039	2	@	-	Niin␣
ac021:039	(3) 4a	@	-	Paavali␣
ac021:039	1	@	-	sanoi
ac021:039	4b	:	-	:␣
ac021:039	-	(@)	-	"
ac021:039	5	@	-	Minä␣
ac021:039	(7)	-	UNTRANSLATED	
ac021:039	8	@	-	olen␣
ac021:039	9a	@	-	juutalainen␣
ac021:039	6	@	-	mies
ac021:039	9b	,	-	,␣
ac021:039	10	@	-	Tarson
ac021:039	-	(,)	-	,␣
ac021:039	13 14	@	-	tunnetun␣
ac021:039	(11) 12a	@	-	Kilikian␣
ac021:039	15	@	-	kaupungin
ac021:039	-	(,)	-	,␣
ac021:039	16a	@	-	kansalainen
ac021:039	16b	;	-	;␣
ac021:039	17	@	-	pyydän␣
ac021:039	(18)	-	UNTRANSLATED	
ac021:039	19a	@	-	sinua
ac021:039	19b	,	-	,␣
ac021:039	20	@	-	salli␣
ac021:039	21	@	-	minun␣
ac021:039	22	@	-	puhua␣
ac021:039	(24) 25a	@	-	kansalle
ac021:039	23	%case	LOC	
ac021:039	-	(@)	-	"
ac021:039	25b	.	-	.␣
ac021:040	ac021:040	ac021:040	VERSE	Apt␣21:40␣
ac021:040	2	@	-	Ja␣
ac021:040	1	@	-	kun␣
ac021:040	3	@	-	hän␣
ac021:040	-	(@)	-	sen␣
ac021:040	1	(@)	-	salli
ac021:040	-	(,)	-	,␣
ac021:040	-	(@)	-	niin␣
ac021:040	(4) 5	@	-	Paavali
ac021:040	-	(,)	-	,␣
ac021:040	6	@	-	seisoen␣
ac021:040	(8) 9	@	-	portailla
ac021:040	7	%case	LOC	
ac021:040	-	(,)	-	,␣
ac021:040	10	@	-	viittasi␣
ac021:040	(11) 12	@	-	kädellään␣
ac021:040	(13) 14a	@	-	kansalle
ac021:040	14b	;	-	;␣
ac021:040	16	@	-	ja␣
ac021:040	18	(@)	-	kun␣
ac021:040	18	(@)	-	oli␣
ac021:040	18	@	-	syntynyt␣
ac021:040	15	@	-	syvä␣
ac021:040	17	@	-	hiljaisuus
ac021:040	-	(,)	-	,␣
ac021:040	19	@	-	puhui␣
ac021:040	19	(@)	-	hän␣
ac021:040	-	(@)	-	heille␣
ac021:040	(20) 21 22	@	-	hebreankielellä␣
ac021:040	-	(@)	-	ja␣
ac021:040	23a	@	-	sanoi
ac021:040	23b	:	-	:␣
ac022:001	ac022:001	ac022:001	VERSE	Apt␣22:1␣
ac022:001	-	(@)	-	"
ac022:001	1	@	-	Miehet
ac022:001	-	(,)	-	,␣
ac022:001	2	@	-	veljet␣
ac022:001	3	@	-	ja␣
ac022:001	4a	@	-	isät
ac022:001	4b	,	-	,␣
ac022:001	5	@	-	kuulkaa
ac022:001	-	(,)	-	,␣
ac022:001	-	(@)	-	mitä␣
ac022:001	6	@	-	minä␣
ac022:001	10	@	-	nyt␣
ac022:001	9	@	-	teille␣
ac022:001	8	%case	LOC	
ac022:001	11a (7)	@	-	puolustuksekseni␣
ac022:001	-	(@)	-	puhun
ac022:001	-	(@)	-	"
ac022:001	11b	.	-	.␣
ac022:002	ac022:002	ac022:002	VERSE	Apt␣22:2␣
ac022:002	1	(@)	-	Kun␣
ac022:002	1	(@)	-	he␣
ac022:002	1	@	-	kuulivat␣
ac022:002	-	(@)	-	hänen␣
ac022:002	(2) (3)	-	UNTRANSLATED	
ac022:002	7	@	-	puhuvan␣
ac022:002	8a	@	-	heille␣
ac022:002	(4) 5 6	@	-	hebreankielellä
ac022:002	8b	,	-	,␣
ac022:002	10	@	-	syntyi␣
ac022:002	9	@	-	vielä␣
ac022:002	9	@	-	suurempi␣
ac022:002	11a	@	-	hiljaisuus
ac022:002	11b	.	-	.␣
ac022:002	12	@	-	Ja␣
ac022:002	13a	(@)	-	hän␣
ac022:002	13a	@	-	sanoi
ac022:002	13b	:	-	:␣
ac022:003	ac022:003	ac022:003	VERSE	Apt␣22:3␣
