mt001:001	1	βίβλος/976/0974	NOM.FEM.SG	Βίβλος	biblos
mt025:032	2	συνάγω/4863&5701/4717	FUT.PASS.IND.3pl	συναχθήσονται	synakhthēsontai
mt025:032	3	ἔμπροσθεν/1715/1707	PREP	ἔμπροσθεν	emprosthen
mt025:032	4	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt025:032	5	πᾶς/3956/3821	ADJ.NOM.NEUT.PL	πάντα	panta
mt025:032	6	ὁ/3588/3455	ART.NOM.NEUT.PL	τὰ	ta
mt025:032	7a	ἔθνος/1484/1487	NOM.NEUT.PL	ἔθνη	ethnē
mt025:032	7b	-/-/-	-	,	,
mt025:032	8	καί/2532/2515	CNJ	καὶ	kai
mt025:032	9	ἀφορίζω/873&5692/0870	FUT.ACT.IND.3sg	ἀφορίσει	aforisei
mt025:032	10	αὐτός/846/0841	PRON.ACC.MASC.PL	αὐτοὺς	autūs
mt025:032	11	ἀπό/575/0575	PREP	ἀπ’	ap
mt025:032	12a	ἀλλήλων/240/0238	RECP.GEN.PL.MASC	ἀλλήλων	allēlōn
mt025:032	12b	-/-/-	-	,	,
mt025:032	13	ὥσπερ/5618/5451	ADV	ὥσπερ	hōsper
mt025:032	14	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt025:032	15	ποιμήν/4166/4030	NOM.MASC.SG	ποιμὴν	poimēn
mt025:032	16	ἀφορίζω/873&5719/0870	PRES.ACT.IND.3sg	ἀφορίζει	aforidzei
mt025:032	17	ὁ/3588/3455	ART.ACC.NEUT.PL	τὰ	ta
mt025:032	18	πρόβατον/4263/4125	ACC.NEUT.PL	πρόβατα	probata
mt025:032	19	ἀπό/575/0575	PREP	ἀπὸ	apo
mt025:032	20	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt025:032	21a	ἔριφος/2056/2048	GEN.MASC.PL	ἐρίφων	erifōn
mt025:032	21b	-/-/-	-	,	,
mt025:033	1	καί/2532/2515	CNJ	καὶ	kai
mt025:033	2	ἵστημι/2476&5692/2456	FUT.ACT.IND.3sg	στήσει	stēsei
mt025:033	3	ὁ/3588/3455	ART.ACC.NEUT.PL	τὰ	ta
mt025:033	4	μέν/3303/3182	PRT	μὲν	men
mt025:033	5	πρόβατον/4263/4125	ACC.NEUT.PL	πρόβατα	probata
mt025:033	6	ἐκ/1537/1529	PREP	ἐκ	ek
mt025:033	7	δεξιός/1188/1187	ADJ.GEN.NEUT.PL	δεξιῶν	deksiōn
mt025:033	8a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt025:033	8b	-/-/-	-	,	,
mt025:033	9	ὁ/3588/3455	ART.ACC.NEUT.PL	τὰ	ta
mt025:033	10	δέ/1161/1160	CNJ	δὲ	de
mt025:033	11	ἐρίφιον/2055/2047	ACC.NEUT.PL	ἐρίφια	erifia
mt025:033	12	ἐκ/1537/1529	PREP	ἐξ	eks
mt025:033	13a	εὐώνυμος/2176/2166	ADJ.GEN.NEUT.PL	εὐωνύμων	euōnymōn
mt025:033	13b	-/-/-	-	.	.
mt025:034	1	τότε/5119/4968	ADV	τότε	tote
mt025:034	2	εἶπον/2046&5692/1507	FUT.ACT.IND.3sg	ἐρεῖ	erei
mt025:034	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt025:034	4	βασιλεύς/935/0931	NOM.MASC.SG	Βασιλεὺς	basileus
mt025:034	5	ὁ/3588/3455	ART.DAT.NEUT.PL	τοῖς	tois
mt025:034	6	ἐκ/1537/1529	PREP	ἐκ	ek
mt025:034	7	δεξιός/1188/1187	ADJ.GEN.NEUT.PL	δεξιῶν	deksiōn
mt025:034	8a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt025:034	8b	-/-/-	-	-	-
mt025:034	9	δεῦτε/1205&5720/1204	PRES.ACT.IMP.2pl	Δεῦτε	deute
mt025:034	10	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt025:034	11	εὐλογέω/2127&5772/2117	PERF.PASS.PART.NOM.MASC.PL	εὐλογημένοι	eulogēmenoi
mt025:034	12	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt025:034	13	πατήρ/3962/3827	GEN.MASC.SG	Πατρός	patros
mt025:034	14a	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt025:034	14b	-/-/-	-	,	,
mt025:034	15	κληρονομέω/2816&5657/2801	AOR.ACT.IMP.2pl	κληρονομήσατε	klēronomēsate
mt025:034	16	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt025:034	17	ἑτοιμάζω/2090&5772/2077	PERF.PASS.PART.ACC.FEM.SG	ἡτοιμασμένην	hētoimasmenēn
mt025:034	18	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt025:034	19	βασιλεία/932/0929	ACC.FEM.SG	βασιλείαν	basileian
mt025:034	20	ἀπό/575/0575	PREP	ἀπὸ	apo
mt025:034	21	καταβολή/2602/2582	GEN.FEM.SG	καταβολῆς	katabolēs
mt025:034	22a	κόσμος/2889/2876	GEN.MASC.SG	κόσμου	kosmū
mt025:034	22b	-/-/-	-	.	.
mt025:035	1	πεινάω/3983&5656/3848	AOR.ACT.IND.1sg	ἐπείνασα	epeinasa
mt025:035	2	γάρ/1063/1062	CNJ	γὰρ	gar
mt025:035	3	καί/2532/2515	CNJ	καὶ	kai
mt025:035	4	δίδωμι/1325&5656/1323	AOR.ACT.IND.2pl	ἐδώκατέ	edōkate
mt025:035	5	ἐγώ/1473/1476	PRON.DAT.1sg	μοι	moi
mt025:035	6a	ἐσθίω/5315&5629/2059	2AOR.ACT.INF	φαγεῖν	fagein
mt025:035	6b	-/-/-	-	,	,
mt025:035	7	διψάω/1372&5656/1373	AOR.ACT.IND.1sg	ἐδίψησα	edipsēsa
mt025:035	8	καί/2532/2515	CNJ	καὶ	kai
mt025:035	9	ποτίζω/4222&5656/4084	AOR.ACT.IND.2pl	ἐποτίσατέ	epotisate
mt025:035	10a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:035	10b	-/-/-	-	,	,
mt025:035	11	ξένος/3581/3448	ADJ.NOM.MASC.SG	ξένος	ksenos
mt025:035	12	εἰμί/1510&5710/1504	IMPF.MID.IND.1sg	ἤμην	ēmēn
mt025:035	13	καί/2532/2515	CNJ	καὶ	kai
mt025:035	14	συνάγω/4863&5627/4717	2AOR.ACT.IND.2pl	συνηγάγετέ	synēgagete
mt025:035	15a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:035	15b	-/-/-	-	,	,
mt025:036	1	γυμνός/1131/1130	ADJ.NOM.MASC.SG	γυμνὸς	gymnos
mt025:036	2	καί/2532/2515	CNJ	καὶ	kai
mt025:036	3	περιβάλλω/4016&5627/3882	2AOR.ACT.IND.2pl	περιεβάλετέ	periebalete
mt025:036	4a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:036	4b	-/-/-	-	,	,
mt025:036	5	ἀσθενέω/770&5656/0766	AOR.ACT.IND.1sg	ἠσθένησα	ēsthenēsa
mt025:036	6	καί/2532/2515	CNJ	καὶ	kai
mt025:036	7	ἐπισκέπτομαι/1980&5662/1973	AOR.MID/DEP.IND.2pl	ἐπεσκέψασθέ	epeskepsasthe
mt025:036	8a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:036	8b	-/-/-	-	,	,
mt025:036	9	ἐν/1722/1714	PREP	ἐν	en
mt025:036	10	φυλακή/5438/5277	DAT.FEM.SG	φυλακῇ	fylakē
mt025:036	11	εἰμί/1510&5710/1504	IMPF.MID.IND.1sg	ἤμην	ēmēn
mt025:036	12	καί/2532/2515	CNJ	καὶ	kai
mt025:036	13	ἔρχομαι/2064&5627/2056	2AOR.ACT.IND.2pl	ἤλθατε	ēlthate
mt025:036	14	πρός/4314/4177	PREP	πρός	pros
mt025:036	15a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:036	15b	-/-/-	-	.	.
mt025:037	1	τότε/5119/4968	ADV	τότε	tote
mt025:037	2	ἀποκρίνομαι/611&5700/0611	FUT.PASS/DEP.IND.3pl	ἀποκριθήσονται	apokrithēsontai
mt025:037	3	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt025:037	4	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt025:037	5	δίκαιος/1342/1341	ADJ.NOM.MASC.PL	δίκαιοι	dikaioi
mt025:037	6a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.PL	λέγοντες	legontes
mt025:037	6b	-/-/-	-	-	-
mt025:037	7a	κύριος/2962/2950	VOC.MASC.SG	Κύριε	kyrie
mt025:037	7b	-/-/-	-	,	,
mt025:037	8	πότε/4219/4080	PRART.I	πότε	pote
mt025:037	9	σύ/4771/4624	PRON.ACC.2sg	σε	se
mt025:037	10	ὁράω/3708/3577	2AOR.ACT.IND.1pl	εἴδομεν	eidomen
mt025:037	11	πεινάω/3983&5723/3848	PRES.ACT.PART.ACC.MASC.SG	πεινῶντα	peinōnta
mt025:037	12	καί/2532/2515	CNJ	καὶ	kai
mt025:037	13a	τρέφω/5142&5656/4983	AOR.ACT.IND.1pl	ἐθρέψαμεν	ethrepsamen
mt025:037	13b	-/-/-	-	,	,
mt025:037	14	ἤ/2228/2218	PRT	ἢ	ē
mt025:037	15	διψάω/1372&5723/1373	PRES.ACT.PART.ACC.MASC.SG	διψῶντα	dipsōnta
mt025:037	16	καί/2532/2515	CNJ	καὶ	kai
mt025:037	17a	ποτίζω/4222&5656/4084	AOR.ACT.IND.1pl	ἐποτίσαμεν	epotisamen
mt025:037	17b	-/-/-	-	;	;
mt025:038	1	πότε/4219/4080	PRART.I	πότε	pote
mt025:038	2	δέ/1161/1160	CNJ	δέ	de
mt025:038	3	σύ/4771/4624	PRON.ACC.2sg	σε	se
mt025:038	4	ὁράω/3708/3577	2AOR.ACT.IND.1pl	εἴδομεν	eidomen
mt025:038	5	ξένος/3581/3448	ADJ.ACC.MASC.SG	ξένον	ksenon
mt025:038	6	καί/2532/2515	CNJ	καὶ	kai
mt025:038	7a	συνάγω/4863&5627/4717	2AOR.ACT.IND.1pl	συνηγάγομεν	synēgagomen
mt025:038	7b	-/-/-	-	,	,
mt025:038	8	ἤ/2228/2218	PRT	ἢ	ē
mt025:038	9	γυμνός/1131/1130	ADJ.ACC.MASC.SG	γυμνὸν	gymnon
mt025:038	10	καί/2532/2515	CNJ	καὶ	kai
mt025:038	11a	περιβάλλω/4016&5627/3882	2AOR.ACT.IND.1pl	περιεβάλομεν	periebalomen
mt025:038	11b	-/-/-	-	;	;
mt025:039	1	πότε/4219/4080	PRART.I	πότε	pote
mt025:039	2	δέ/1161/1160	CNJ	δέ	de
mt025:039	3	σύ/4771/4624	PRON.ACC.2sg	σε	se
mt025:039	4	ὁράω/3708&5627/3577	2AOR.ACT.IND.1pl	εἴδομεν	eidomen
mt025:039	5	ἀσθενέω/770&5723/0766	PRES.ACT.PART.ACC.MASC.SG	ἀσθενοῦντα	asthenūnta
mt025:039	6	ἤ/2228/2218	PRT	ἢ	ē
mt025:039	7	ἐν/1722/1714	PREP	ἐν	en
mt025:039	8	φυλακή/5438/5277	DAT.FEM.SG	φυλακῇ	fylakē
mt025:039	9	καί/2532/2515	CNJ	καὶ	kai
mt025:039	10	ἔρχομαι/2064&5627/2056	2AOR.ACT.IND.1pl	ἤλθομεν	ēlthomen
mt025:039	11	πρός/4314/4177	PREP	πρός	pros
mt025:039	12a	σύ/4771/4624	PRON.ACC.2sg	σε	se
mt025:039	12b	-/-/-	-	;	;
mt025:040	1	καί/2532/2515	CNJ	καὶ	kai
mt025:040	2	ἀποκρίνομαι/611&5679/0611	AOR.PASS/DEP.PART.NOM.MASC.SG	ἀποκριθεὶς	apokritheis
mt025:040	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt025:040	4	βασιλεύς/935/0931	NOM.MASC.SG	Βασιλεὺς	basileus
mt025:040	5	εἶπον/2046&5692/1507	FUT.ACT.IND.3sg	ἐρεῖ	erei
mt025:040	6a	αὐτός/846/0841	PRON.DAT.MASC.PL	αὐτοῖς	autois
mt025:040	6b	-/-/-	-	-	-
mt025:040	7	ἀμήν/281/0280	HEB	Ἀμὴν	amēn
mt025:040	8	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt025:040	9a	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt025:040	9b	-/-/-	-	,	,
mt025:040	10	ἐπί/1909/1903	PREP	ἐφ’	ef
mt025:040	11	ὅσος/3745/3613	PRON.acc.SG.NEUT	ὅσον	hoson
mt025:040	12	ποιέω/4160&5656/4024	AOR.ACT.IND.2pl	ἐποιήσατε	epoiēsate
mt025:040	13	εἷς/1520/-	ADJ.DAT.MASC.SG	ἑνὶ	heni
mt025:040	14	οὗτος/3778/-	DEM.GEN.PL.MASC	τούτων	tūtōn
mt025:040	15	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt025:040	16	ἀδελφός/80/0081	GEN.MASC.PL	ἀδελφῶν	adelfōn
mt025:040	17	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt025:040	18	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt025:040	19a	ἐλάχιστος/1646/1639	ADJ.GEN.MASC.PL	ἐλαχίστων	elakhistōn
mt025:040	19b	-/-/-	-	,	,
mt025:040	20	ἐγώ/1473/1476	PRON.DAT.1sg	ἐμοὶ	emoi
mt025:040	21a	ποιέω/4160&5656/4024	AOR.ACT.IND.2pl	ἐποιήσατε	epoiēsate
mt025:040	21b	-/-/-	-	.	.
mt025:041	1	τότε/5119/4968	ADV	τότε	tote
mt025:041	2	εἶπον/2046&5692/1507	FUT.ACT.IND.3sg	ἐρεῖ	erei
mt025:041	3	καί/2532/2515	CNJ	καὶ	kai
mt025:041	4	ὁ/3588/3455	ART.DAT.NEUT.PL	τοῖς	tois
mt025:041	5	ἐκ/1537/1529	PREP	ἐξ	eks
mt025:041	6a	εὐώνυμος/2176/2166	ADJ.GEN.NEUT.PL	εὐωνύμων	euōnymōn
mt025:041	6b	-/-/-	-	-	-
mt025:041	7	πορεύομαι/4198&5737/4061	PRES.MID/PASS/DEP.IMP.2pl	Πορεύεσθε	poreuesthe
mt025:041	8	ἀπό/575/0575	PREP	ἀπ’	ap
mt025:041	9a	ἐγώ/1473/1476	PRON.GEN.1sg	ἐμοῦ	emū
mt025:041	9b	-/-/-	-	-	-
mt025:041	10a	-/-/-	-	-	-
mt025:041	10b	-/-/-	-	-	-
mt025:041	11	καταράομαι/2672&5772/2653	PERF.PASS.PART.NOM.MASC.PL	κατηραμένοι	katēramenoi
mt025:041	12	εἰς/1519/1513	PREP	εἰς	eis
mt025:041	13	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt025:041	14	πῦρ/4442/4303	ACC.NEUT.SG	πῦρ	pyr
mt025:041	15	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt025:041	16	αἰώνιος/166/0166	ADJ.ACC.NEUT.SG	αἰώνιον	aiōnion
mt025:041	17	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt025:041	18	ἑτοιμάζω/2090&5772/2077	PERF.PASS.PART.ACC.NEUT.SG	ἡτοιμασμένον	hētoimasmenon
mt025:041	19	ὁ/3588/3455	ART.DAT.MASC.SG	τῷ	tō
mt025:041	20	διάβολος/1228/1226	ADJ.DAT.MASC.SG	διαβόλῳ	diabolō
mt025:041	21	καί/2532/2515	CNJ	καὶ	kai
mt025:041	22	ὁ/3588/3455	ART.DAT.MASC.PL	τοῖς	tois
mt025:041	23	ἄγγελος/32/0033	DAT.MASC.PL	ἀγγέλοις	angelois
mt025:041	24a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt025:041	24b	-/-/-	-	.	.
mt025:042	1	πεινάω/3983&5656/3848	AOR.ACT.IND.1sg	ἐπείνασα	epeinasa
mt025:042	2	γάρ/1063/1062	CNJ	γὰρ	gar
mt025:042	3	καί/2532/2515	CNJ	καὶ	kai
mt025:042	4	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt025:042	5	δίδωμι/1325&5656/1323	AOR.ACT.IND.2pl	ἐδώκατέ	edōkate
mt025:042	6	ἐγώ/1473/1476	PRON.DAT.1sg	μοι	moi
mt025:042	7a	ἐσθίω/5315&5629/2059	2AOR.ACT.INF	φαγεῖν	fagein
mt025:042	7b	-/-/-	-	,	,
mt025:042	8	διψάω/1372&5656/1373	AOR.ACT.IND.1sg	ἐδίψησα	edipsēsa
mt025:042	9	καί/2532/2515	CNJ	καὶ	kai
mt025:042	10	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt025:042	11	ποτίζω/4222&5656/4084	AOR.ACT.IND.2pl	ἐποτίσατέ	epotisate
mt025:042	12a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:042	12b	-/-/-	-	,	,
mt025:043	1	ξένος/3581/3448	ADJ.NOM.MASC.SG	ξένος	ksenos
mt025:043	2	εἰμί/1510&5710/1504	IMPF.MID.IND.1sg	ἤμην	ēmēn
mt025:043	3	καί/2532/2515	CNJ	καὶ	kai
mt025:043	4	οὐ/3756/3624	PRART.NOM	οὐ	ū
mt025:043	5	συνάγω/4863&5627/4717	2AOR.ACT.IND.2pl	συνηγάγετέ	synēgagete
mt025:043	6a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:043	6b	-/-/-	-	,	,
mt025:043	7	γυμνός/1131/1130	ADJ.NOM.MASC.SG	γυμνὸς	gymnos
mt025:043	8	καί/2532/2515	CNJ	καὶ	kai
mt025:043	9	οὐ/3756/3624	PRART.NOM	οὐ	ū
mt025:043	10	περιβάλλω/4016&5627/3882	2AOR.ACT.IND.2pl	περιεβάλετέ	periebalete
mt025:043	11a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:043	11b	-/-/-	-	,	,
mt025:043	12	ἀσθενής/772/0768	ADJ.NOM.MASC.SG	ἀσθενὴς	asthenēs
mt025:043	13	καί/2532/2515	CNJ	καὶ	kai
mt025:043	14	ἐν/1722/1714	PREP	ἐν	en
mt025:043	15	φυλακή/5438/5277	DAT.FEM.SG	φυλακῇ	fylakē
mt025:043	16	καί/2532/2515	CNJ	καὶ	kai
mt025:043	17	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt025:043	18	ἐπισκέπτομαι/1980&5662/1973	AOR.MID/DEP.IND.2pl	ἐπεσκέψασθέ	epeskepsasthe
mt025:043	19a	ἐγώ/1473/1476	PRON.ACC.1sg	με	me
mt025:043	19b	-/-/-	-	.	.
mt025:044	1	τότε/5119/4968	ADV	τότε	tote
mt025:044	2	ἀποκρίνομαι/611&5700/0611	FUT.PASS/DEP.IND.3pl	ἀποκριθήσονται	apokrithēsontai
mt025:044	3	καί/2532/2515	CNJ	καὶ	kai
mt025:044	4	αὐτός/846/0841	PRON.NOM.MASC.PL	αὐτοὶ	autoi
mt025:044	5a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.PL	λέγοντες	legontes
mt025:044	5b	-/-/-	-	-	-
mt025:044	6a	κύριος/2962/2950	VOC.MASC.SG	Κύριε	kyrie
mt025:044	6b	-/-/-	-	,	,
mt025:044	7	πότε/4219/4080	PRART.I	πότε	pote
mt025:044	8	σύ/4771/4624	PRON.ACC.2sg	σε	se
mt025:044	9	ὁράω/3708&5627/3577	2AOR.ACT.IND.1pl	εἴδομεν	eidomen
mt025:044	10	πεινάω/3983&5723/3848	PRES.ACT.PART.ACC.MASC.SG	πεινῶντα	peinōnta
mt025:044	11	ἤ/2228/2218	PRT	ἢ	ē
mt025:044	12	διψάω/1372&5723/1373	PRES.ACT.PART.ACC.MASC.SG	διψῶντα	dipsōnta
mt025:044	13	ἤ/2228/2218	PRT	ἢ	ē
mt025:044	14	ξένος/3581/3448	ADJ.ACC.MASC.SG	ξένον	ksenon
mt025:044	15	ἤ/2228/2218	PRT	ἢ	ē
mt025:044	16	γυμνός/1131/1130	ADJ.ACC.MASC.SG	γυμνὸν	gymnon
mt025:044	17	ἤ/2228/2218	PRT	ἢ	ē
mt025:044	18	ἀσθενής/772/0768	ADJ.ACC.MASC.SG	ἀσθενῆ	asthenē
mt025:044	19	ἤ/2228/2218	PRT	ἢ	ē
mt025:044	20	ἐν/1722/1714	PREP	ἐν	en
mt025:044	21	φυλακή/5438/5277	DAT.FEM.SG	φυλακῇ	fylakē
mt025:044	22	καί/2532/2515	CNJ	καὶ	kai
mt025:044	23	οὐ/3756/3624	PRART.NOM	οὐ	ū
mt025:044	24	διακονέω/1247&5656/1245	AOR.ACT.IND.1pl	διηκονήσαμέν	diēkonēsamen
mt025:044	25a	σύ/4771/4624	PRON.DAT.2sg	σοι	soi
mt025:044	25b	-/-/-	-	;	;
mt025:045	1	τότε/5119/4968	ADV	τότε	tote
mt025:045	2	ἀποκρίνομαι/611&5700/0611	FUT.PASS/DEP.IND.3sg	ἀποκριθήσεται	apokrithēsetai
mt025:045	3	αὐτός/846/0841	PRON.DAT.MASC.PL	αὐτοῖς	autois
mt025:045	4a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.SG	λέγων	legōn
mt025:045	4b	-/-/-	-	-	-
mt025:045	5	ἀμήν/281/0280	HEB	Ἀμὴν	amēn
mt025:045	6	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt025:045	7a	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt025:045	7b	-/-/-	-	,	,
mt025:045	8	ἐπί/1909/1903	PREP	ἐφ’	ef
mt025:045	9	ὅσος/3745/3613	PRON.acc.SG.NEUT	ὅσον	hoson
mt025:045	10	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt025:045	11	ποιέω/4160&5656/4024	AOR.ACT.IND.2pl	ἐποιήσατε	epoiēsate
mt025:045	12	εἷς/1520/-	ADJ.DAT.MASC.SG	ἑνὶ	heni
mt025:045	13	οὗτος/3778/-	DEM.GEN.PL.MASC	τούτων	tūtōn
mt025:045	14	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt025:045	15a	ἐλάχιστος/1646/1639	ADJ.GEN.MASC.PL	ἐλαχίστων	elakhistōn
mt025:045	15b	-/-/-	-	,	,
mt025:045	16	οὐδέ/3761/3628	CNJ.NEG	οὐδὲ	ūde
mt025:045	17	ἐγώ/1473/1476	PRON.DAT.1sg	ἐμοὶ	emoi
mt025:045	18a	ποιέω/4160&5656/4024	AOR.ACT.IND.2pl	ἐποιήσατε	epoiēsate
mt025:045	18b	-/-/-	-	.	.
mt025:046	1	καί/2532/2515	CNJ	καὶ	kai
mt025:046	2	ἀπέρχομαι/565&5695/0567	FUT.MID/DEP.IND.3pl	ἀπελεύσονται	apeleusontai
mt025:046	3	οὗτος/3778/-	DEM.NOM.PL.MASC	οὗτοι	ohotoi
mt025:046	4	εἰς/1519/1513	PREP	εἰς	eis
mt025:046	5	κόλασις/2851/2837	ACC.FEM.SG	κόλασιν	kolasin
mt025:046	6a	αἰώνιος/166/0166	ADJ.ACC.FEM.SG	αἰώνιον	aiōnion
mt025:046	6b	-/-/-	-	,	,
mt025:046	7	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt025:046	8	δέ/1161/1160	CNJ	δὲ	de
mt025:046	9	δίκαιος/1342/1341	ADJ.NOM.MASC.PL	δίκαιοι	dikaioi
mt025:046	10	εἰς/1519/1513	PREP	εἰς	eis
mt025:046	11	ζωή/2222/2212	ACC.FEM.SG	ζωὴν	dzōēn
mt025:046	12a	αἰώνιος/166/0166	ADJ.ACC.FEM.SG	αἰώνιον	aiōnion
mt025:046	12b	-/-/-	-	.	.
mt026:001	1	καί/2532/2515	CNJ	Καὶ	kai
mt026:001	2	γίνομαι/1096/1095	2AOR.MID/DEP.IND.3sg	ἐγένετο	egeneto
mt026:001	3	ὅτε/3753/3620	ADV	ὅτε	hote
mt026:001	4	τελέω/5055&5656/4904	AOR.ACT.IND.3sg	ἐτέλεσεν	etelesen
mt026:001	5	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt026:001	6	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt026:001	7	πᾶς/3956/3821	ADJ.ACC.MASC.PL	πάντας	pantas
mt026:001	8	ὁ/3588/3455	ART.ACC.MASC.PL	τοὺς	tūs
mt026:001	9	λόγος/3056/3044	ACC.MASC.PL	λόγους	logūs
mt026:001	10a	οὗτος/3778/-	DEM.acc.PL.MASC	τούτους	tūtūs
mt026:001	10b	-/-/-	-	,	,
mt026:001	11	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt026:001	12	ὁ/3588/3455	ART.DAT.MASC.PL	τοῖς	tois
mt026:001	13	μαθητής/3101/3089	DAT.MASC.PL	μαθηταῖς	mathētais
mt026:001	14a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt026:001	14b	-/-/-	-	-	-
mt026:002	1	οἶδα/1492&5758/3475	PERF.ACT.IND.2pl	Οἴδατε	oidate
mt026:002	2	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt026:002	3	μετά/3326/3207	PREP	μετὰ	meta
mt026:002	4	δύο/1417/1419	ADJ.NOM.IU	δύο	dyo
mt026:002	5	ἡμέρα/2250/2237	ACC.FEM.PL	ἡμέρας	hēmeras
mt026:002	6	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt026:002	7	πάσχα/3957/3822	Aram	πάσχα	paskha
mt026:002	8a	γίνομαι/1096&5736/1095	PRES.MID/PASS/DEP.IND.3sg	γίνεται	ginetai
mt026:002	8b	-/-/-	-	,	,
mt026:002	9	καί/2532/2515	CNJ	καὶ	kai
mt026:002	10	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt026:002	11	υἱός/5207/-	NOM.MASC.SG	Υἱὸς	huios
mt026:002	12	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt026:002	13	ἄνθρωπος/444/0450	GEN.MASC.SG	ἀνθρώπου	anthrōpū
mt026:002	14	παραδίδωμι/3860&5743/3724	PRES.PASS.IND.3sg	παραδίδοται	paradidotai
mt026:002	15	εἰς/1519/1513	PREP	εἰς	eis
mt026:002	16	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt026:002	17a	σταυρόω/4717&5683/4571	AOR.PASS.INF	σταυρωθῆναι	staurōthēnai
mt026:002	17b	-/-/-	-	.	.
mt026:003	1	τότε/5119/4968	ADV	Τότε	tote
mt026:003	2	συνάγω/4863&5681/4717	AOR.PASS.IND.3pl	συνήχθησαν	synēkhthēsan
mt026:003	3	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt026:003	4	ἀρχιερεύς/749/0746	NOM.MASC.PL	ἀρχιερεῖς	arkhiereis
mt026:003	5	καί/2532/2515	CNJ	καὶ	kai
mt026:003	6	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt026:003	7	πρεσβύτερος/4245/4106	ADJ.NOM.MASC.PL	πρεσβύτεροι	presbyteroi
mt026:003	8	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt026:003	9	λαός/2992/2983	GEN.MASC.SG	λαοῦ	laū
mt026:003	10	εἰς/1519/1513	PREP	εἰς	eis
mt026:003	11	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt026:003	12	αὐλή/833/0828	ACC.FEM.SG	αὐλὴν	aulēn
