1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x023:020	1x023:020	1x023:020	VERSE	1Ak␣23:20␣
1x023:020	2	Ussiel	PR.SG.GEN	Ussielin␣
1x023:020	1	poika	PL.NOM	pojat␣
1x023:020	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x023:020	3	Miika	PR.SG.NOM	Miika
1x023:020	-	(,)	PUNC	,␣
1x023:020	(4a) 4b	pää_mies	SG.NOM	päämies
1x023:020	-	(,)	PUNC	,␣
1x023:020	5a	ja	CNJ	ja␣
1x023:020	5b	Jissia	PR.SG.NOM	Jissia␣
1x023:020	(6a) 6b		ORD.SG.NOM	toinen
1x023:020	-	(.)	PUNC	.␣
1x023:021	1x023:021	1x023:021	VERSE	1Ak␣23:21␣
1x023:021	2	Merari	PR.SG.GEN	Merarin␣
1x023:021	1	poika	PL.NOM	pojat␣
1x023:021	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x023:021	3	Mahli	PR.SG.NOM	Mahli␣
1x023:021	4a	ja	CNJ	ja␣
1x023:021	4b	Muusi	PR.SG.NOM	Muusi
1x023:021	-	(.)	PUNC	.␣
1x023:021	6	Mahli	PR.SG.GEN	Mahlin␣
1x023:021	5	poika	PL.NOM	pojat␣
1x023:021	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x023:021	7	Eleasar	PR.SG.NOM	Eleasar␣
1x023:021	8a	ja	CNJ	ja␣
1x023:021	8b	Kiis	PR.SG.NOM	Kiis
1x023:021	-	(.)	PUNC	.␣
1x023:022	1x023:022	1x023:022	VERSE	1Ak␣23:22␣
1x023:022	1a	kun	SUBORD	Kun␣
1x023:022	2	Eleasar	PR.SG.NOM	Eleasar␣
1x023:022	1b	kuolla	ACT.PAST.3S	kuoli
1x023:022	(3a)	-	UNTRANSLATED	
1x023:022	-	(,)	PUNC	,␣
1x023:022	3b	ei	NEGV.3S	ei␣
1x023:022	5	hän	PERS.SG.ABL	häneltä␣
1x023:022	4	jäädä	ACT.PAST.SG	jäänyt␣
1x023:022	6	poika	PL.PTV	poikia
1x023:022	-	(,)	PUNC	,␣
1x023:022	7 8	vaan	SUBORD	vaan␣
1x023:022	7 8	ainoastaan	ADV	ainoastaan␣
1x023:022	9	tytär	PL.PTV	tyttäriä
1x023:022	-	(,)	PUNC	,␣
1x023:022	10a	joka	REL.PL.NOM	jotka␣
1x023:022	pers%13	he	PERS.PL.GEN	heidän␣
1x023:022	13	serkku	NOM&SGGEN.-3	serkkunsa
1x023:022	-	(,)	PUNC	,␣
1x023:022	12	Kiis	PR.SG.GEN	Kiisin␣
1x023:022	11	poika	PL.NOM	pojat
1x023:022	-	(,)	PUNC	,␣
1x023:022	10b	ottaa	ACT.PAST.3P	ottivat␣
1x023:022	10b	vaimo	PL.TRA.-3	vaimoiksensa
1x023:022	-	(.)	PUNC	.␣
1x023:023	1x023:023	1x023:023	VERSE	1Ak␣23:23␣
1x023:023	2	Muusi	PR.SG.GEN	Muusin␣
1x023:023	1	poika	PL.NOM	pojat␣
1x023:023	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x023:023	3	Mahli	PR.SG.NOM	Mahli
1x023:023	(4a)	-	UNTRANSLATED	
1x023:023	-	(,)	PUNC	,␣
1x023:023	4b	Eeder	PR.SG.NOM	Eeder␣
1x023:023	5a	ja	CNJ	ja␣
1x023:023	5b	Jeremot	PR.SG.NOM	Jeremot
1x023:023	-	(,)	PUNC	,␣
1x023:023	-	(kaikkiaan)	DER.ADV.-3	kaikkiaan␣
1x023:023	6	3	NUM.SG.NOM	kolme
1x023:023	-	(.)	PUNC	.␣
1x023:024	1x023:024	1x023:024	VERSE	1Ak␣23:24␣
1x023:024	1	nämä	DEM.PL.NOM	Nämä␣
1x023:024	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x023:024	3	Leevi	PR.SG.GEN	Leevin␣
1x023:024	2	poika	PL.NOM	pojat
1x023:024	-	(,)	PUNC	,␣
1x023:024	pers%5	he	PERS.PL.GEN	heidän␣
1x023:024	4b 5	perhe_kunta	PL.GEN.-3	perhekuntiensa␣
1x023:024	4a	mukaan	POST	mukaan
1x023:024	-	(,)	PUNC	,␣
1x023:024	6 (7a) 7b	perhe_kunta-pää_mies	PL.NOM	perhekunta-päämiehet
1x023:024	-	(,)	PUNC	,␣
1x023:024	-	(niin)	ADV.AD-A	niin␣
1x023:024	-	(moni)	INDEF.SG.PTV	monta␣
1x023:024	-	(kuin)	SUBORD	kuin␣
1x023:024	-	(he)	PERS.PL.PTV	heitä␣
1x023:024	-	(olla)	COP.ACT.PAST.3S	oli␣
1x023:024	-	(olla)	COP.ACT.PCP2.PERF	ollut␣
1x023:024	8b	katselmus	SG.INE	katselmuksessa
1x023:024	8a	%case	LOC	
1x023:024	-	(,)	PUNC	,␣
1x023:024	10	nimi	PL.GEN	nimien␣
1x023:024	9b	luku_määrä	SG.GEN	lukumäärän␣
1x023:024	9a	mukaan	POST	mukaan
1x023:024	-	(,)	PUNC	,␣
1x023:024	11b	pää_luku	SG.GEN	pääluvun␣
1x023:024	11a	mukaan	POST	mukaan
1x023:024	-	(,)	PUNC	,␣
1x023:024	-	(ne)	DEM.PL.NOM	ne
1x023:024	-	(,)	PUNC	,␣
1x023:024	-	(joka)	REL.PL.NOM	jotka␣
1x023:024	12	toimittaa	DER.ACT.PAST.3P	toimittivat␣
1x023:024	(13a) 13b 14b	palvelus_tehtävä	PL.PTV	palvelustehtäviä␣
1x023:024	14a	%case	PTV	
1x023:024	16	Herra	SG.GEN	Herran␣
1x023:024	15	temppeli	SG.INE	temppelissä
1x023:024	-	(,)	PUNC	,␣
1x023:024	17b 18 19	kaksi_kymmenvuotias	ADJ.PL.NOM	kaksikymmenvuotiaat␣
1x023:024	17a	%case	NOM	
1x023:024	20a	ja	CNJ	ja␣
1x023:024	-	(se)	DEM.SG.PTV	sitä␣
1x023:024	20b	vanha	ADJ.CMP.PL.NOM	vanhemmat
1x023:024	-	(.)	PUNC	.␣
1x023:025	1x023:025	1x023:025	VERSE	1Ak␣23:25␣
1x023:025	1	sillä	SUBORD	Sillä␣
1x023:025	3	Daavid	PR.SG.NOM	Daavid␣
1x023:025	2	sanoa	ACT.PAST.3S	sanoi
1x023:025	-	(:)	PUNC	:␣
1x023:025	-	(")	PUNC.LEFT	"
1x023:025	5	Herra	SG.NOM	Herra
1x023:025	-	(,)	PUNC	,␣
1x023:025	7	Israel	PR.SG.GEN	Israelin␣
1x023:025	6	Jumala	SG.NOM	Jumala
1x023:025	-	(,)	PUNC	,␣
1x023:025	4	(olla)	COP.ACT.PRES.3S	on␣
1x023:025	4	(suoda)	ACT.PCP2.PERF	suonut␣
1x023:025	8b	kansa	NOM&SGGEN.-3	kansansa␣
1x023:025	8a	%case	NOM.GEN	
1x023:025	4	päästä	INF1.LAT	päästä␣
1x023:025	4	lepo	SG.ILL	lepoon␣
1x023:025	9a	ja	CNJ	ja␣
1x023:025	9b	(olla)	COP.ACT.PRES.3S	on␣
1x023:025	9b	asua	ACT.PCP1.FUTR	asuva␣
1x023:025	10b	Jerusalem	PR.SG.INE	Jerusalemissa␣
1x023:025	10a	%case	LOC	
1x023:025	12b	ikuisesti	DER.ADV.POS	ikuisesti
1x023:025	11 12a	%case	MAN	
1x023:025	-	(.)	PUNC	.␣
1x023:026	1x023:026	1x023:026	VERSE	1Ak␣23:26␣
1x023:026	1a	niin	ADV.AD-A.-CLITIC	Niinpä␣
1x023:026	3	ei	NEGV.3S	ei␣
1x023:026	2b	leeviläinen	DER.ADJ.PL.GEN.-CLITIC	leeviläistenkään␣
1x023:026	1b 2a	%clitic	kAAn	
1x023:026	mod%4b	tarvita	ACT.PRES.NEG	tarvitse␣
1x023:026	4a	%case	?	
1x023:026	4b	kantaa	INF1.LAT	kantaa␣
1x023:026	(6a) 6b	asumus	SG.PTV	asumusta␣
1x023:026	5	%case	PTV	
1x023:026	7a	ei	NEGV.3S.-CLITIC	eikä␣
1x023:026	8	mikään	INDEF.SG.PTV	mitään␣
1x023:026	7b	%case	PTV	
1x023:026	9	kalu,kalut	PL.PTV	kaluja
1x023:026	-	(,)	PUNC	,␣
1x023:026	-	(joka)	REL.PL.PTV	joita␣
1x023:026	-	(tarvita)	PSS.PRES	tarvitaan␣
1x023:026	pers%10b	se	DEM.SG.INE	siinä␣
1x023:026	-	(tehdä:tehtävä)	PSS.PCP1.PL.INE	tehtävissä␣
1x023:026	10b	työ	PL.INE	töissä
1x023:026	10a	%case	LOC	
1x023:026	-	(.)	PUNC	.
1x023:026	-	(")	PUNC.RIGHT	"␣
1x023:027	1x023:027	1x023:027	VERSE	1Ak␣23:27␣
1x023:027	-	(-)	PUNC	-␣
1x023:027	1	sillä	SUBORD	Sillä␣
1x023:027	3	Daavid	PR.SG.GEN	Daavidin␣
1x023:027	(4a) 4b	viimeinen	ADJ.PL.GEN	viimeisten␣
1x023:027	2b	määräys	DER.PL.GEN	määräysten␣
1x023:027	2a	mukaan	POST	mukaan␣
1x023:027	(5)	-	UNTRANSLATED	
1x023:027	-	(laskea)	PSS.PAST	laskettiin␣
1x023:027	8	Leevi	PR.SG.GEN	Leevin␣
1x023:027	7	poika	PL.GEN	poikien␣
1x023:027	6	luku	SG.ILL	lukuun␣
1x023:027	10 11 9b	kaksi_kymmenvuotias	ADJ.PL.NOM	kaksikymmenvuotiaat␣
1x023:027	9a	%case	NOM	
1x023:027	12a	ja	CNJ	ja␣
1x023:027	-	(se)	DEM.SG.PTV	sitä␣
1x023:027	12c	vanha	ADJ.CMP.PL.NOM	vanhemmat
1x023:027	12b	%case	NOM	
1x023:027	-	(.)	PUNC	.␣
1x023:027	-	(-)	PUNC	-␣
1x023:028	1x023:028	1x023:028	VERSE	1Ak␣23:28␣
1x023:028	(1)	-	UNTRANSLATED	
1x023:028	pers%2	he	PERS.PL.GEN	Heidän␣
1x023:028	2	tehtävä	SG.TRA.-3	tehtäväkseen␣
1x023:028	-	(tulla)	ACT.PAST.3S	tuli
1x023:028	-	(:)	PUNC	:␣
1x023:028	-	(olla)	COP.INF1.LAT	olla␣
1x023:028	5	Aaron	PR.SG.GEN	Aaronin␣
1x023:028	4	poika	PL.GEN	poikien␣
1x023:028	3b	apu	SG.ESS	apuna␣
1x023:028	3a	%case	ESS	
1x023:028	8	Herra	SG.GEN	Herran␣
1x023:028	7	temppeli	SG.GEN	temppelin␣
1x023:028	6b	työ	PL.INE	töissä
1x023:028	6a	%case	LOC	
1x023:028	-	(;)	PUNC	;␣
1x023:028	9	pitää	INF1.LAT	pitää␣
1x023:028	9	huoli	SG.NOM	huoli␣
1x023:028	(10a) 10b	esi_kartano	PL.ELA	esikartanoista␣
1x023:028	11a	ja	CNJ	ja␣
1x023:028	(12a) 12b	kammio	PL.ELA	kammioista
1x023:028	11b	%case	LOC	
1x023:028	(13a)	-	UNTRANSLATED	
1x023:028	-	(,)	PUNC	,␣
1x023:028	15b	kaikki	INDEF.SG.GEN	kaiken␣
1x023:028	15a	%case	GEN	
1x023:028	16	pyhä	ADJ.SG.GEN	pyhän␣
1x023:028	14	puhdas	ADJ.SG.ESS	puhtaana␣
1x023:028	13b	%case	ESS	
1x023:028	14	pitäminen	DER.SG.ELA	pitämisestä␣
1x023:028	17a	ja	CNJ	ja␣
1x023:028	(20a) 20b	Jumala	SG.GEN	Jumalan␣
1x023:028	19	temppeli	SG.GEN	temppelin␣
1x023:028	17b 18	työ	PL.ELA	töistä
1x023:028	-	(,)	PUNC	,␣
1x023:029	1x023:029	1x023:029	VERSE	1Ak␣23:29␣
1x023:029	(1a)	-	UNTRANSLATED	
1x023:029	1c (2a) 2b	näky_leipä	PL.ELA	näkyleivistä
1x023:029	1b	%case	LOC	
1x023:029	(3a)	-	UNTRANSLATED	
1x023:029	-	(,)	PUNC	,␣
1x023:029	4b	ruoka_uhri	SG.ILL	ruokauhriin␣
1x023:029	4a	tarvita:tarvittava	PSS.PCP1.PL.ELA	tarvittavista␣
1x023:029	3c	lesty	ADJ.PL.ELA	lestyistä␣
1x023:029	3b	%case	LOC	
1x023:029	3c	jauho	PL.ELA	jauhoista
1x023:029	(5a)	-	UNTRANSLATED	
1x023:029	-	(,)	PUNC	,␣
1x023:029	(6a) 6b	happamaton	ADJ.PL.ELA	happamattomista␣
1x023:029	5c	ohukainen	PL.ELA	ohukaisista
1x023:029	5b	%case	LOC	
1x023:029	(7a)	-	UNTRANSLATED	
1x023:029	-	(,)	PUNC	,␣
1x023:029	7c	leivin_levy	SG.ELA	leivinlevystä␣
1x023:029	7b	%case	LOC	
1x023:029	8a	ja	CNJ	ja␣
1x023:029	8c	jauho_sekoitus	DER.SG.ELA	jauhosekoituksesta␣
1x023:029	8b	%case	LOC	
1x023:029	9a	sekä	CNJ	sekä␣
1x023:029	10	astia_mitta	PL.ELA	astia-~/astiamitoista␣
1x023:029	11a	ja	CNJ	ja␣
1x023:029	11b	pituus_mitta	PL.ELA	pituusmitoista
1x023:029	9b	%case	LOC	
1x023:029	(9c)	-	UNTRANSLATED	
1x023:029	-	(;)	PUNC	;␣
1x023:030	1x023:030	1x023:030	VERSE	1Ak␣23:30␣
1x023:030	(1a)	-	UNTRANSLATED	
1x023:030	1c	seisoa	INF1.LAT	seisoa␣
1x023:030	1b	%case	LAT	
1x023:030	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x023:030	2a	%case	NOM	
1x023:030	2b 3a	%case	NOM	
1x023:030	3b	aamu	SG.NOM	aamu␣
1x023:030	4b	kiittää	INF3.INE	kiittämässä␣
1x023:030	4a	%case	LOC	
1x023:030	5a	ja	CNJ	ja␣
1x023:030	5c	ylistää	INF3.INE	ylistämässä␣
1x023:030	5b	%case	LOC	
1x023:030	6b	Herra	SG.PTV	Herraa
1x023:030	6a	%case	PTV	
1x023:030	-	(,)	PUNC	,␣
1x023:030	7a	ja	CNJ	ja␣
1x023:030	7b	samoin	ADV	samoin␣
1x023:030	8b	joka	REL.INDEF.SG.NOM	joka␣
1x023:030	8a	%case	NOM	
1x023:030	8b	ilta	SG.NOM	ilta
1x023:030	-	(;)	PUNC	;␣
1x023:031	1x023:031	1x023:031	VERSE	1Ak␣23:31␣
1x023:031	1a	ja	CNJ	ja␣
1x023:031	2	uhrata	INF1.LAT	uhrata␣
1x023:031	1c	kaikki	INDEF.SG.NOM	kaikki␣
1x023:031	1b	%case	NOM	
1x023:031	3	poltto_uhri	PL.NOM	polttouhrit␣
1x023:031	4b	Herra	SG.ALL	Herralle␣
1x023:031	4a	%case	LOC	
1x023:031	5b	sapatti	PL.ESS	sapatteina
1x023:031	5a	%case	ESS	
1x023:031	-	(,)	PUNC	,␣
1x023:031	6b	uusi_kuu	SG.GEN	uudenkuun␣
1x023:031	6a	%case	GEN	
1x023:031	6b	päivä	PL.ESS	päivinä␣
1x023:031	7a	ja	CNJ	ja␣
1x023:031	7c	juhla	PL.ESS	juhlina
1x023:031	7b	%case	ESS	
1x023:031	-	(,)	PUNC	,␣
1x023:031	8b	niin	ADV.AD-A	niin␣
1x023:031	8b	paljon	ADV.AD-A	paljon␣
1x023:031	8a	%case	?	
1x023:031	9a	kuin	SUBORD	kuin␣
1x023:031	10	ne	DEM.PL.PTV	niitä␣
1x023:031	9b	(olla)	COP.ACT.PAST.3S	oli␣
1x023:031	9b	säätää	PSS.PCP2.PERF	säädetty␣
1x023:031	11	aina	ADV	aina␣
1x023:031	-	(uhrata:uhrattava)	PSS.PCP1.SG.TRA	uhrattavaksi␣
1x023:031	13	Herra	SG.GEN	Herran␣
1x023:031	12a 12b	edessä	PREP	edessä
1x023:031	-	(.)	PUNC	.␣
1x023:032	1x023:032	1x023:032	VERSE	1Ak␣23:32␣
1x023:032	1a	niin	ADV.AD-A	Niin␣
1x023:032	1b	(he)	PERS.PL.GEN	heidän␣
1x023:032	1b	(olla)	COP.ACT.PAST.3S	oli␣
1x023:032	1b	hoitaa	PSS.PCP1.NECE	hoidettava␣
1x023:032	(2) (3)	-	UNTRANSLATED	
1x023:032	4 5	ilmestys_maja	SG.GEN	ilmestysmajan␣
1x023:032	6a	ja	CNJ	ja␣
1x023:032	(8a) 8b	pyhäkkö	SG.GEN	pyhäkön␣
1x023:032	7	tehtävä	PL.NOM	tehtävät␣
1x023:032	6b	%case	NOM	
1x023:032	9a	sekä	CNJ	sekä␣
1x023:032	-	(ne)	DEM.PL.NOM	ne␣
1x023:032	9b	tehtävä	PL.NOM	tehtävät
1x023:032	-	(,)	PUNC	,␣
1x023:032	-	(joka)	REL.PL.NOM	jotka␣
1x023:032	pers%12	he	PERS.PL.GEN	heidän␣
1x023:032	12	veli	PL.ADE.-3	veljillään␣
1x023:032	11	Aaron	PR.SG.GEN	Aaronin␣
1x023:032	10	poika	PL.ADE	pojilla␣
1x023:032	-	(olla)	COP.ACT.PAST.3S	oli␣
1x023:032	13b	palvella	ACT.INF2.INE.-3	palvellessaan␣
1x023:032	13a	%case	LOC	
1x023:032	15	Herra	SG.GEN	Herran␣
1x023:032	14	temppeli	SG.INE	temppelissä
1x023:032	-	(.)	PUNC	.␣
1x024:001	1x024:001	1x024:001	VERSE	1Ak␣24:1␣
1x024:001	(1a)	-	UNTRANSLATED	
1x024:001	-	(nämä)	DEM.PL.NOM	Nämä␣
1x024:001	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x024:001	2	Aaron	PR.SG.GEN	Aaronin␣
1x024:001	1c	poika	PL.GEN	poikien␣
1x024:001	1b	%case	GEN	
1x024:001	3	osasto	PL.NOM	osastot
1x024:001	-	(:)	PUNC	:␣
1x024:001	5	Aaron	PR.SG.GEN	Aaronin␣
1x024:001	4	poika	PL.NOM	pojat␣
1x024:001	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x024:001	6	Naadab	PR.SG.NOM	Naadab
1x024:001	(7a)	-	UNTRANSLATED	
1x024:001	-	(,)	PUNC	,␣
1x024:001	7b	Abihu	PR.SG.NOM	Abihu
1x024:001	-	(,)	PUNC	,␣
1x024:001	8	Eleasar	PR.SG.NOM	Eleasar␣
1x024:001	9a	ja	CNJ	ja␣
1x024:001	9b	Iitamar	PR.SG.NOM	Iitamar
1x024:001	-	(.)	PUNC	.␣
1x024:002	1x024:002	1x024:002	VERSE	1Ak␣24:2␣
1x024:002	1a	mutta	CNJ	Mutta␣
1x024:002	2	Naadab	PR.SG.NOM	Naadab␣
1x024:002	3a	ja	CNJ	ja␣
1x024:002	3b	Abihu	PR.SG.NOM	Abihu␣
1x024:002	1b	kuolla	ACT.PAST.3P	kuolivat␣
1x024:002	4a 4b	ennen	PREP	ennen␣
1x024:002	5	isä	SG.PTV.-3	isäänsä
1x024:002	-	(,)	PUNC	,␣
1x024:002	7	ei	NEGV.3S.-CLITIC	eikä␣
1x024:002	6a	%clitic	kA	
1x024:002	9	he	PERS.PL.ADE	heillä␣
1x024:002	8	olla	COP.ACT.PAST.SG	ollut␣
1x024:002	6b	poika	PL.PTV	poikia
1x024:002	-	(.)	PUNC	.␣
1x024:002	10a	niin	ADV.AD-A	Niin␣
1x024:002	10b	palvella	ACT.PAST.3P	palvelivat␣
1x024:002	-	(ainoastaan)	ADV	ainoastaan␣
1x024:002	11	Eleasar	PR.SG.NOM	Eleasar␣
1x024:002	12a	ja	CNJ	ja␣
1x024:002	12b	Iitamar	PR.SG.NOM	Iitamar␣
1x024:002	10b	pappi	PL.ESS	pappeina
1x024:002	-	(.)	PUNC	.␣
1x024:003	1x024:003	1x024:003	VERSE	1Ak␣24:3␣
1x024:003	1a	ja	CNJ	Ja␣
1x024:003	2	Daavid	PR.SG.NOM	Daavid␣
1x024:003	3a	yhdessä	ADV	yhdessä␣
1x024:003	3b	Saadok	PR.SG.GEN	Saadokin␣
1x024:003	3a	kanssa	POST	kanssa
1x024:003	-	(,)	PUNC	,␣
1x024:003	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x024:003	-	(olla)	COP.ACT.PAST.3S	oli␣
1x024:003	6	Eleasar	PR.SG.GEN	Eleasarin␣
1x024:003	5	poika	PL.PTV	poikia
1x024:003	4	%case	PTV	
1x024:003	-	(,)	PUNC	,␣
1x024:003	7a	ja	CNJ	ja␣
1x024:003	7b	Ahimelek	PR.SG.GEN	Ahimelekin␣
1x024:003	-	(kanssa)	POST	kanssa
1x024:003	-	(,)	PUNC	,␣
1x024:003	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x024:003	-	(olla)	COP.ACT.PAST.3S	oli␣
1x024:003	10	Iitamar	PR.SG.GEN	Iitamarin␣
1x024:003	9	poika	PL.PTV	poikia
1x024:003	8	%case	PTV	
1x024:003	-	(,)	PUNC	,␣
1x024:003	1b	jakaa	ACT.PAST.3S	jakoi␣
1x024:003	pers%1b	he	PERS.PL.ACC	heidät␣
1x024:003	12b	osasto	PL.ILL	osastoihin␣
1x024:003	12a	%case	LOC	
1x024:003	pers%11b	he	PERS.PL.GEN	heidän␣
1x024:003	11b	palvelus_vuoro	PL.GEN.-3	palvelusvuorojensa␣
1x024:003	11a	mukaan	POST	mukaan
1x024:003	-	(.)	PUNC	.␣
1x024:004	1x024:004	1x024:004	VERSE	1Ak␣24:4␣
1x024:004	1a	kun	SUBORD	Kun␣
1x024:004	3	Eleasar	PR.SG.GEN	Eleasarin␣
1x024:004	2	poika	PL.ADE	pojilla␣
1x024:004	1b	havaita	PSS.PAST	havaittiin␣
1x024:004	-	(olla)	COP.ACT.PCP1.REFR	olevan␣
1x024:004	4	enemmän	ADV	enemmän␣
1x024:004	5b (6a) 6b	pää_mies	PL.PTV	päämiehiä␣
1x024:004	5a	%case	PTV	
1x024:004	7	kuin	SUBORD	kuin␣
1x024:004	9	Iitamar	PR.SG.GEN	Iitamarin␣
1x024:004	8	poika	PL.ADE	pojilla
1x024:004	(10a)	-	UNTRANSLATED	
1x024:004	-	(,)	PUNC	,␣
1x024:004	10b	jakaa	PSS.PAST	jaettiin␣
1x024:004	pers%10b	he	PERS.PL.ACC	heidät␣
1x024:004	-	(niin)	ADV.AD-A	niin
1x024:004	-	(,)	PUNC	,␣
1x024:004	-	(että)	SUBORD	että␣
1x024:004	12	Eleasar	PR.SG.GEN	Eleasarin␣
1x024:004	11b	poika	PL.NOM	pojat␣
1x024:004	11a	%case	NOM	
1x024:004	-	(saada)	ACT.PAST.3P	saivat␣
1x024:004	16 17	16	NUM.SG.NOM	kuusitoista␣
1x024:004	13	pää_mies	SG.PTV	päämiestä␣
1x024:004	14b 15	perhe_kunta	PL.ALL.-3	perhekunnilleen␣
1x024:004	14a	%case	LOC	
1x024:004	18a	ja	CNJ	ja␣
1x024:004	19	Iitamar	PR.SG.GEN	Iitamarin␣
1x024:004	18c	poika	PL.NOM	pojat␣
1x024:004	18b	%case	NOM	
1x024:004	22	8	NUM.SG.NOM	kahdeksan␣
1x024:004	-	(pää_mies)	SG.PTV	päämiestä␣
1x024:004	20b 21	perhe_kunta	PL.ALL.-3	perhekunnilleen
1x024:004	20a	%case	LOC	
1x024:004	-	(.)	PUNC	.␣
1x024:005	1x024:005	1x024:005	VERSE	1Ak␣24:5␣
1x024:005	(1a)	-	UNTRANSLATED	
1x024:005	pers%1b	he	PERS.PL.ACC	Heidät␣
1x024:005	1b	jakaa	PSS.PAST	jaettiin␣
1x024:005	2b	arpa	SG.ADE	arvalla
1x024:005	2a	%case	LOC	
1x024:005	-	(,)	PUNC	,␣
1x024:005	3	toinen	INDEF.PL.NOM	toiset␣
1x024:005	4	niin_kuin	SUBORD	niinkuin␣
1x024:005	5	toinen	INDEF.PL.NOM.-CLITIC	toisetkin
1x024:005	-	(,)	PUNC	,␣
1x024:005	6	sillä	SUBORD	sillä␣
1x024:005	8 9	pyhäkkö_ruhtinas	PL.NOM	pyhäkköruhtinaat␣
1x024:005	10a	ja	CNJ	ja␣
1x024:005	(11a) 11b	Jumala	SG.GEN	Jumalan␣
1x024:005	10b	ruhtinas	PL.NOM	ruhtinaat␣
1x024:005	7	ottaa	PSS.PAST	otettiin␣
1x024:005	-	(sekä)	CNJ	sekä␣
1x024:005	13	Eleasar	PR.SG.GEN	Eleasarin␣
1x024:005	12b	poika	PL.ELA	pojista␣
1x024:005	12a	%case	LOC	
1x024:005	14a	että	SUBORD	että␣
1x024:005	15	Iitamar	PR.SG.GEN	Iitamarin␣
1x024:005	14c	poika	PL.ELA	pojista
1x024:005	14b	%case	LOC	
1x024:005	-	(.)	PUNC	.␣
1x024:006	1x024:006	1x024:006	VERSE	1Ak␣24:6␣
1x024:006	1a	ja	CNJ	Ja␣
1x024:006	2	Semaja	PR.SG.NOM	Semaja
1x024:006	-	(,)	PUNC	,␣
1x024:006	4	Netanel	PR.SG.GEN	Netanelin␣
1x024:006	3	poika	SG.NOM	poika
1x024:006	-	(,)	PUNC	,␣
1x024:006	(5a) 5b	kirjuri	SG.NOM	kirjuri
1x024:006	-	(,)	PUNC	,␣
1x024:006	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x024:006	-	(olla)	COP.ACT.PAST.3S	oli␣
1x024:006	(7a) 7b	Leevi	PR.SG.GEN	Leevin␣
1x024:006	6	suku	SG.PTV	sukua
1x024:006	-	(,)	PUNC	,␣
1x024:006	1b	kirjoittaa	ACT.PAST.3S	kirjoitti␣
1x024:006	pers%1b	he	PERS.PL.ACC	heidät␣
1x024:006	sem%1b	muisti	SG.ILL	muistiin␣
1x024:006	(9a) 9b	kuningas	SG.GEN	kuninkaan
1x024:006	(10a)	-	UNTRANSLATED	
1x024:006	-	(,)	PUNC	,␣
1x024:006	(10b) 10c	pää_mies	PL.GEN	päämiesten
1x024:006	-	(,)	PUNC	,␣
1x024:006	(12a) 12b	pappi	SG.NOM	pappi␣
1x024:006	(11a)	-	UNTRANSLATED	
1x024:006	11b	Saadok	PR.SG.GEN	Saadokin␣
1x024:006	13a	ja	CNJ	ja␣
1x024:006	13b	Ahimelek	PR.SG.GEN	Ahimelekin
1x024:006	-	(,)	PUNC	,␣
1x024:006	15	Ebjatar	PR.SG.GEN	Ebjatarin␣
1x024:006	14	poika	SG.GEN	pojan
1x024:006	-	(,)	PUNC	,␣
1x024:006	16a	sekä	CNJ	sekä␣
1x024:006	18b	pappi	PL.GEN	pappien␣
1x024:006	18a	%case	GEN	
1x024:006	19a	ja	CNJ	ja␣
1x024:006	19c	leeviläinen	DER.ADJ.PL.GEN	leeviläisten␣
1x024:006	19b	%case	GEN	
1x024:006	(17a) 17b	perhe_kunta	PL.GEN	perhekuntien␣
1x024:006	16b	pää_mies	PL.GEN	päämiesten␣
1x024:006	8a 8b	läsnä_ollessa	DER.ADV	läsnäollessa
1x024:006	-	(.)	PUNC	.␣
1x024:006	22	1	NUM.SG.NOM	Yksi␣
1x024:006	20 21	perhe_kunta	SG.NOM	perhekunta␣
1x024:006	23	ottaa	PSS.PAST	otettiin␣
1x024:006	26	vuorotella	ACT.INF2.MAN	vuorotellen␣
1x024:006	(25a) (25b)	-	UNTRANSLATED	
1x024:006	24b	Eleasar	PR.SG.GEN	Eleasarin␣
1x024:006	24a	%case	GEN	
1x024:006	-	(ja)	CNJ	ja␣
1x024:006	27b	Iitamar	PR.SG.GEN	Iitamarin␣
1x024:006	27a	%case	GEN	
1x024:006	-	(suku)	SG.ELA	suvusta
1x024:006	-	(.)	PUNC	.␣
1x024:007	1x024:007	1x024:007	VERSE	1Ak␣24:7␣
1x024:007	(1a)	-	UNTRANSLATED	
1x024:007	(3a) 3b		ORD.SG.NOM	Ensimmäinen␣
1x024:007	(2a) 2b	arpa	SG.NOM	arpa␣
1x024:007	1b	tulla	ACT.PAST.3S	tuli␣
1x024:007	4b	Joojarib	PR.SG.ALL	Joojaribille
1x024:007	4a	%case	LOC	
1x024:007	-	(,)	PUNC	,␣
