jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn019:032	jn019:032	jn019:032	VERSE	Jh␣19:32␣
jn019:032	2	niin	ADV.AD-A	Niin␣
jn019:032	(3) 4	sota_mies	PL.NOM	sotamiehet␣
jn019:032	1	tulla	ACT.PAST.3P	tulivat␣
jn019:032	5	ja	CNJ	ja␣
jn019:032	9	rikkoa	ACT.PAST.3P	rikkoivat␣
jn019:032	(10) 11	sääri_luu	PL.NOM	sääriluut␣
jn019:032	pro%7	ensin	ADV	ensin␣
jn019:032	(6) 8	toinen	INDEF.SG.ABL	toiselta␣
jn019:032	12	ja	CNJ	ja␣
jn019:032	12	sitten	ADV	sitten␣
jn019:032	(13) 14	toinen	INDEF.SG.ABL	toiselta␣
jn019:032	17a	hän	PERS.SG.GEN	hänen␣
jn019:032	(15) 16	kanssa	POST.-3	kanssaan␣
jn019:032	(15) 16	ristiinnaulita:ristiinnaulittu	PSS.PCP2.SG.ABL	ristiinnaulitulta
jn019:032	-	(.)	PUNC	.␣
jn019:033	jn019:033	jn019:033	VERSE	Jh␣19:33␣
jn019:033	2	mutta	CNJ	Mutta␣
jn019:033	5a	(kun)	SUBORD	kun␣
jn019:033	5a	(he)	PERS.PL.NOM	he␣
jn019:033	5a	tulla	ACT.PAST.3P	tulivat␣
jn019:033	(3) 4	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:033	1	luo	PREP	luo␣
jn019:033	6	ja	CNJ	ja␣
jn019:033	7	nähdä	ACT.PAST.3P	näkivät␣
jn019:033	9	hän	PERS.SG.ACC	hänet␣
jn019:033	8	jo	ADV	jo␣
jn019:033	10a	kuollut	ADJ.SG.TRA	kuolleeksi
jn019:033	-	(,)	PUNC	,␣
jn019:033	11	ei	NEGV.3P	eivät␣
jn019:033	12	(he)	PERS.PL.NOM	he␣
jn019:033	12	rikkoa	ACT.PAST.PL	rikkoneet␣
jn019:033	13	hän	PERS.SG.GEN	hänen␣
jn019:033	(14) 15a	luu	PL.PTV.-3	luitaan
jn019:033	-	(,)	PUNC	,␣
jn019:034	jn019:034	jn019:034	VERSE	Jh␣19:34␣
jn019:034	1	vaan	SUBORD	vaan␣
jn019:034	2	1	NUM.SG.NOM	yksi␣
jn019:034	(3) 4	sota_mies	PL.ELA	sotamiehistä␣
jn019:034	9a	puhkaista	ACT.PAST.3S	puhkaisi␣
jn019:034	5	keihäs	SG.ADE	keihäällä␣
jn019:034	6	hän	PERS.SG.GEN	hänen␣
jn019:034	(7) 8	kylki	NOM&SGGEN.-3	kylkensä
jn019:034	-	(,)	PUNC	,␣
jn019:034	10	ja	CNJ	ja␣
jn019:034	12	heti	ADV	heti␣
jn019:034	11	vuotaa	ACT.PAST.3S	vuoti␣
jn019:034	-	(se)	DEM.SG.ELA	siitä␣
jn019:034	13	veri	SG.PTV	verta␣
jn019:034	14	ja	CNJ	ja␣
jn019:034	15a	vesi	SG.PTV	vettä
jn019:034	-	(.)	PUNC	.␣
jn019:035	jn019:035	jn019:035	VERSE	Jh␣19:35␣
jn019:035	1	ja	CNJ	Ja␣
jn019:035	2	joka	REL.INDEF.SG.NOM	joka␣
jn019:035	-	(se)	DEM.SG.GEN	sen␣
jn019:035	3	nähdä	ACT.PAST.3S	näki
jn019:035	-	(,)	PUNC	,␣
jn019:035	4a	(olla)	COP.ACT.PRES.3S	on␣
jn019:035	-	(se)	DEM.SG.GEN	sen␣
jn019:035	4a	todistaa	ACT.PCP2.PERF	todistanut
jn019:035	-	(,)	PUNC	,␣
jn019:035	5	ja	CNJ	ja␣
jn019:035	7	hän	PERS.SG.GEN	hänen␣
jn019:035	10a (9)	todistus	DER.NOM&SGGEN.-3	todistuksensa␣
jn019:035	8	olla	COP.ACT.PRES.3S	on␣
jn019:035	6	tosi	ADJ.SG.NOM	tosi
jn019:035	-	(,)	PUNC	,␣
jn019:035	11	ja	CNJ	ja␣
jn019:035	12	hän	PERS.SG.NOM	hän␣
jn019:035	13	tietää	ACT.PRES.3S	tietää␣
jn019:035	(14)	-	UNTRANSLATED	
jn019:035	15	tosi	ADJ.SG.PTV	totta␣
jn019:035	16a	puhua	ACT.PCP1.-3.REFR	puhuvansa
jn019:035	-	(,)	PUNC	,␣
jn019:035	17	että	SUBORD	että␣
jn019:035	19	te	PERS.PL.NOM.-CLITIC	tekin␣
jn019:035	18	%clitic	kin	
jn019:035	21a	uskoa	ACT.COND.2P	uskoisitte
jn019:035	-	(.)	PUNC	.␣
jn019:036	jn019:036	jn019:036	VERSE	Jh␣19:36␣
jn019:036	2	sillä	SUBORD	Sillä␣
jn019:036	3	tämä	DEM.SG.NOM	tämä␣
jn019:036	1	tapahtua	ACT.PAST.3S	tapahtui
jn019:036	-	(,)	PUNC	,␣
jn019:036	4	että	SUBORD	että␣
jn019:036	(5) 6	kirjoitus	DER.SG.NOM	kirjoitus␣
jn019:036	7a	käydä	ACT.COND.3S	kävisi␣
jn019:036	7a	toteen	DER.ADV.POS	toteen
jn019:036	-	(:)	PUNC	:␣
jn019:036	-	(")	PUNC.LEFT	"
jn019:036	9	älä	NEGV.ACT.IMP.3S	Älköön␣
jn019:036	11a	hän	PERS.SG.ABL	häneltä␣
jn019:036	8	luu	SG.PTV	luuta␣
jn019:036	10	rikkoa	PSS.IMP.NEG	rikottako
jn019:036	-	(")	PUNC.RIGHT	"
jn019:036	-	(.)	PUNC	.␣
jn019:037	jn019:037	jn019:037	VERSE	Jh␣19:37␣
jn019:037	1	ja	CNJ	Ja␣
jn019:037	2	vielä	ADV	vielä␣
jn019:037	5a	sanoa	ACT.PRES.3S	sanoo␣
jn019:037	3	toinen	INDEF.SG.NOM	toinen␣
jn019:037	4	kirjoitus	DER.SG.NOM	kirjoitus
jn019:037	-	(:)	PUNC	:␣
jn019:037	-	(")	PUNC.LEFT	"
jn019:037	6	(he)	PERS.PL.NOM	He␣
jn019:037	6	luoda	ACT.PRES.3P	luovat␣
jn019:037	6	katse	NOM&SGGEN.-3	katseensa␣
jn019:037	8	hän	PERS.SG.ILL	häneen
jn019:037	-	(,)	PUNC	,␣
jn019:037	8	joka	REL.SG.GEN	jonka␣
jn019:037	7	%case	GEN	
jn019:037	9a	(he)	PERS.PL.NOM	he␣
jn019:037	9a	(olla)	COP.ACT.PRES.3P	ovat␣
jn019:037	9a	lävistää	ACT.PCP2.PERF	lävistäneet
jn019:037	-	(")	PUNC.RIGHT	"
jn019:037	-	(.)	PUNC	.␣
jn019:038	jn019:038	jn019:038	VERSE	Jh␣19:38␣
jn019:038	2	mutta	CNJ	Mutta␣
jn019:038	3	se	DEM.SG.GEN	sen␣
jn019:038	1	jälkeen	PREP	jälkeen␣
jn019:038	7a	Joosef	PR.SG.NOM	Joosef
jn019:038	-	(,)	PUNC	,␣
jn019:038	10a (8a)	arimatialainen	DER.ADJ.SG.NOM	arimatialainen
jn019:038	9	%case	NOM	
jn019:038	-	(,)	PUNC	,␣
jn019:038	11	(joka)	REL.INDEF.SG.NOM	joka␣
jn019:038	11	olla	COP.ACT.PAST.3S	oli␣
jn019:038	(13) 14	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:038	12	opetus_lapsi	SG.NOM	opetuslapsi
jn019:038	-	(,)	PUNC	,␣
jn019:038	16	vaikka	SUBORD	vaikka␣
jn019:038	15	salaa	ADV	salaa
jn019:038	-	(,)	PUNC	,␣
jn019:038	(20) 21a	juutalainen	DER.ADJ.PL.GEN	juutalaisten␣
jn019:038	(18) 19	pelko	SG.ELA	pelosta
jn019:038	17	%case	LOC	
jn019:038	-	(,)	PUNC	,␣
jn019:038	4	pyytää	ACT.PAST.3S	pyysi␣
jn019:038	(5) 6	Pilatus	PR.SG.ABL	Pilatukselta␣
jn019:038	23	(saada)	INF1.LAT	saada␣
jn019:038	23	ottaa	INF1.LAT	ottaa␣
jn019:038	22	%case	LAT	
jn019:038	(26) 27a	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:038	(24) 25	ruumis	SG.GEN	ruumiin
jn019:038	-	(;)	PUNC	;␣
jn019:038	28	ja	CNJ	ja␣
jn019:038	(30) 31a	Pilatus	PR.SG.NOM	Pilatus␣
jn019:038	29	myöntyä	ACT.PAST.3S	myöntyi␣
jn019:038	-	(se)	DEM.SG.ILL	siihen
jn019:038	-	(.)	PUNC	.␣
jn019:038	33	niin	ADV.AD-A	Niin␣
jn019:038	32	(hän)	PERS.SG.NOM	hän␣
jn019:038	32	tulla	ACT.PAST.3S	tuli␣
jn019:038	34	ja	CNJ	ja␣
jn019:038	35	ottaa	ACT.PAST.3S	otti␣
jn019:038	pro%38a	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:038	(36) 37	ruumis	SG.GEN	ruumiin
jn019:038	-	(.)	PUNC	.␣
jn019:039	jn019:039	jn019:039	VERSE	Jh␣19:39␣
jn019:039	1	tulla	ACT.PAST.3S	Tuli␣
jn019:039	2 3	myös	ADV	myös␣
jn019:039	4a	Nikodeemus	PR.SG.NOM	Nikodeemus
jn019:039	-	(,)	PUNC	,␣
jn019:039	5	joka	REL.INDEF.SG.NOM	joka␣
jn019:039	(10) 11a	ensi	ADJ	ensi␣
jn019:039	(10) 11a	kerta	SG.GEN	kerran␣
jn019:039	6	(olla)	COP.ACT.PAST.3S	oli␣
jn019:039	9	yö	SG.ADE	yöllä␣
jn019:039	6	tulla	ACT.PCP2.PERF	tullut␣
jn019:039	pro%8	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:039	7	tykö	POST	tykö
jn019:039	-	(,)	PUNC	,␣
jn019:039	-	(ja)	CNJ	ja␣
jn019:039	12	tuoda	ACT.PAST.3S	toi␣
jn019:039	14	mirha	SG.GEN	mirhan␣
jn019:039	15	ja	CNJ	ja␣
jn019:039	16	aloe	SG.GEN	aloen␣
jn019:039	13	seos	SG.PTV	seosta␣
jn019:039	17	noin=suunnilleen	AD-A	noin␣
jn019:039	19a	100	NUM.SG.NOM	sata␣
jn019:039	18	naula	SG.PTV	naulaa
jn019:039	-	(.)	PUNC	.␣
jn019:040	jn019:040	jn019:040	VERSE	Jh␣19:40␣
jn019:040	2	niin	ADV.AD-A	Niin␣
jn019:040	1	(he)	PERS.PL.NOM	he␣
jn019:040	1	ottaa	ACT.PAST.3P	ottivat␣
jn019:040	(5) 6	Jeesus	PR.SG.GEN	Jeesuksen␣
jn019:040	(3) 4	ruumis	SG.GEN	ruumiin␣
jn019:040	7	ja	CNJ	ja␣
jn019:040	8	kääriä	ACT.PAST.3P	käärivät␣
jn019:040	9	se	DEM.SG.GEN	sen␣
jn019:040	(12) 13a	hyvän_hajuinen	ADJ.PL.GEN	hyvänhajuisten␣
jn019:040	(12) 13a	yrtti	PL.GEN	yrttien␣
jn019:040	11	kanssa	POST	kanssa␣
jn019:040	10	käärin_liina	PL.ILL	käärinliinoihin
jn019:040	-	(,)	PUNC	,␣
jn019:040	14	niin_kuin	SUBORD	niinkuin␣
jn019:040	(17) 18	juutalainen	DER.ADJ.PL.ADE	juutalaisilla␣
jn019:040	16	olla	COP.ACT.PRES.3S	on␣
jn019:040	15	tapa	SG.ESS	tapana␣
jn019:040	19a	haudata	INF1.LAT	haudata
jn019:040	-	(.)	PUNC	.␣
jn019:041	jn019:041	jn019:041	VERSE	Jh␣19:41␣
jn019:041	2	ja	CNJ	Ja␣
jn019:041	4	se	DEM.SG.ADE	sillä␣
jn019:041	5	paikka	SG.ADE	paikalla
jn019:041	3	%case	LOC	
jn019:041	-	(,)	PUNC	,␣
jn019:041	6	mikä	INT.REL.SG.INE	missä␣
jn019:041	7	(hän)	PERS.SG.ACC	hänet␣
jn019:041	7	ristiinnaulita	PSS.PAST	ristiinnaulittiin
jn019:041	-	(,)	PUNC	,␣
jn019:041	1	olla	COP.ACT.PAST.3S	oli␣
jn019:041	8a	puu_tarha	SG.NOM	puutarha
jn019:041	-	(,)	PUNC	,␣
jn019:041	9	ja	CNJ	ja␣
jn019:041	(11) 12	puu_tarha	SG.INE	puutarhassa␣
jn019:041	10	%case	LOC	
jn019:041	14	uusi	ADJ.SG.NOM	uusi␣
jn019:041	13	hauta	SG.NOM	hauta
jn019:041	-	(,)	PUNC	,␣
jn019:041	16	joka	REL.SG.ILL	johon␣
jn019:041	15	%case	LOC	
jn019:041	17	ei	NEGV.3S	ei␣
jn019:041	17	vielä	ADV	vielä␣
jn019:041	19	olla	COP.PSS.PAST.NEG	oltu␣
jn019:041	18	kukaan	INDEF.SG.PTV	ketään␣
jn019:041	20a	panna	PSS.PAST.NEG	pantu
jn019:041	-	(.)	PUNC	.␣
jn019:042	jn019:042	jn019:042	VERSE	Jh␣19:42␣
jn019:042	1	se	DEM.SG.ILL	Siihen␣
jn019:042	13	(he)	PERS.PL.NOM	he␣
jn019:042	2	nyt	ADV	nyt␣
jn019:042	13	panna	ACT.PAST.3P	panivat␣
jn019:042	(14) 15a	Jeesus	PR.SG.GEN	Jeesuksen
jn019:042	-	(,)	PUNC	,␣
jn019:042	3	koska	SUBORD	koska␣
jn019:042	-	(olla)	COP.ACT.PAST.3S	oli␣
jn019:042	(6) 7a	juutalainen	DER.ADJ.PL.GEN	juutalaisten␣
jn019:042	(4) 5	valmistus_päivä	SG.NOM	valmistuspäivä␣
jn019:042	8	ja	CNJ	ja␣
jn019:042	11	se	DEM.SG.NOM	se␣
jn019:042	12a	hauta	SG.NOM	hauta␣
jn019:042	10	olla	COP.ACT.PAST.3S	oli␣
jn019:042	9	lähellä	PREP	lähellä
jn019:042	-	(.)	PUNC	.␣
jn020:001	jn020:001	jn020:001	VERSE	Jh␣20:1␣
jn020:001	2	mutta	CNJ	Mutta␣
jn020:001	(4) 5	viikko	SG.GEN	viikon␣
jn020:001	(1) 3		ORD.SG.ESS	ensimmäisenä␣
jn020:001	-	(päivä)	SG.ESS	päivänä␣
jn020:001	6	Maria	PR.SG.NOM	Maria␣
jn020:001	(7) 8	Magdaleena	PR.SG.NOM	Magdaleena␣
jn020:001	9	mennä	ACT.PAST.3S	meni␣
jn020:001	10	varhain	ADV	varhain
jn020:001	-	(,)	PUNC	,␣
jn020:001	13	(kun)	SUBORD	kun␣
jn020:001	12	vielä	ADV	vielä␣
jn020:001	13	olla	COP.ACT.PAST.3S	oli␣
jn020:001	11	pimeä	ADJ.SG.NOM	pimeä
jn020:001	-	(,)	PUNC	,␣
jn020:001	(15) 16	hauta	SG.ALL	haudalle␣
jn020:001	14	%case	LOC	
jn020:001	17	ja	CNJ	ja␣
jn020:001	18	nähdä	ACT.PAST.3S	näki␣
jn020:001	(19) 20	kivi	SG.GEN	kiven␣
jn020:001	21	ottaa:otettu	PSS.PCP2.SG.TRA	otetuksi␣
jn020:001	21	pois	ADV	pois␣
jn020:001	(23) 24a	hauta	SG.GEN	haudan␣
jn020:001	22	suu	SG.ABL	suulta
jn020:001	-	(.)	PUNC	.␣
jn020:002	jn020:002	jn020:002	VERSE	Jh␣20:2␣
jn020:002	2	niin	ADV.AD-A	Niin␣
jn020:002	1	(hän)	PERS.SG.NOM	hän␣
jn020:002	1	rientää	ACT.PAST.3S	riensi␣
jn020:002	1	pois	ADV	pois␣
jn020:002	3	ja	CNJ	ja␣
jn020:002	4	tulla	ACT.PAST.3S	tuli␣
jn020:002	6	Simon	PR.SG.NOM	Simon␣
jn020:002	7	Pietari	PR.SG.GEN	Pietarin␣
jn020:002	5	luo	PREP	luo␣
jn020:002	8	ja	CNJ	ja␣
jn020:002	10	se	DEM.SG.GEN	sen␣
jn020:002	11	toinen	INDEF.SG.GEN	toisen␣
jn020:002	12	opetus_lapsi	SG.GEN	opetuslapsen␣
jn020:002	9	luo	PREP	luo
jn020:002	-	(,)	PUNC	,␣
jn020:002	13	joka	REL.INDEF.SG.NOM	joka␣
jn020:002	14	olla	COP.ACT.PAST.3S	oli␣
jn020:002	(15) 16	Jeesus	PR.SG.ALL	Jeesukselle␣
jn020:002	14	rakas	ADJ.SG.NOM	rakas
jn020:002	-	(,)	PUNC	,␣
jn020:002	17	ja	CNJ	ja␣
jn020:002	18	sanoa	ACT.PAST.3S	sanoi␣
jn020:002	19a	he	PERS.PL.ALL	heille
jn020:002	-	(:)	PUNC	:␣
jn020:002	-	(")	PUNC.LEFT	"
jn020:002	20	(olla)	COP.ACT.PRES.3P	Ovat␣
jn020:002	20	ottaa	ACT.PCP2.PERF	ottaneet␣
jn020:002	(21) 22	Herra	SG.GEN	Herran␣
jn020:002	20	pois	ADV	pois␣
jn020:002	(24) 25	hauta	SG.ELA	haudasta
jn020:002	23	%case	LOC	
jn020:002	-	(,)	PUNC	,␣
jn020:002	27	ei	NEGV.1P.-CLITIC	emmekä␣
jn020:002	26	%clitic	kA	
jn020:002	28	tietää	ACT.PRES.NEG	tiedä
jn020:002	-	(,)	PUNC	,␣
jn020:002	29	mikä	INT.REL.SG.ILL	mihin␣
jn020:002	30	(olla)	COP.ACT.PRES.3P	ovat␣
jn020:002	31a	hän	PERS.SG.ACC	hänet␣
jn020:002	30	panna	ACT.PCP2.PERF	panneet
jn020:002	-	(")	PUNC.RIGHT	"
jn020:002	-	(.)	PUNC	.␣
jn020:003	jn020:003	jn020:003	VERSE	Jh␣20:3␣
jn020:003	2	niin	ADV.AD-A	Niin␣
jn020:003	(3) 4	Pietari	PR.SG.NOM	Pietari␣
jn020:003	5	ja	CNJ	ja␣
jn020:003	6	se	DEM.SG.NOM	se␣
jn020:003	7	toinen	INDEF.SG.NOM	toinen␣
jn020:003	8	opetus_lapsi	SG.NOM	opetuslapsi␣
jn020:003	1	lähteä	ACT.PAST.3P	lähtivät␣
jn020:003	9	ja	CNJ	ja␣
jn020:003	10	mennä	ACT.PAST.3P	menivät␣
jn020:003	(12) 13a	hauta	SG.ALL	haudalle
jn020:003	11	%case	LOC	
jn020:003	-	(.)	PUNC	.␣
jn020:004	jn020:004	jn020:004	VERSE	Jh␣20:4␣
jn020:004	2	ja	CNJ	Ja␣
jn020:004	1	(he)	PERS.PL.NOM	he␣
jn020:004	1	juosta	ACT.PAST.3P	juoksivat␣
jn020:004	(3) 4	molemmat	INDEF.PL.NOM	molemmat␣
jn020:004	5a	yhdessä	ADV	yhdessä
jn020:004	-	(;)	PUNC	;␣
jn020:004	6	mutta	CNJ	mutta␣
jn020:004	7	se	DEM.SG.NOM	se␣
jn020:004	8	toinen	INDEF.SG.NOM	toinen␣
jn020:004	9	opetus_lapsi	SG.NOM	opetuslapsi␣
jn020:004	10	juosta	ACT.PAST.3S	juoksi␣
jn020:004	10	edellä	PREP	edellä
jn020:004	-	(,)	PUNC	,␣
jn020:004	11	nopeasti	DER.ADV.CMP	nopeammin␣
jn020:004	11	kuin	SUBORD	kuin␣
jn020:004	(12) 13	Pietari	PR.SG.NOM	Pietari
jn020:004	-	(,)	PUNC	,␣
jn020:004	14	ja	CNJ	ja␣
jn020:004	15	saapua	ACT.PAST.3S	saapui␣
jn020:004	16	ensin	ADV	ensin␣
jn020:004	(18) 19a	hauta	SG.ALL	haudalle
jn020:004	17	%case	LOC	
jn020:004	-	(.)	PUNC	.␣
jn020:005	jn020:005	jn020:005	VERSE	Jh␣20:5␣
jn020:005	1	ja	CNJ	Ja␣
jn020:005	2	(kun)	SUBORD	kun␣
jn020:005	2	(hän)	PERS.SG.NOM	hän␣
jn020:005	2	kurkistaa	ACT.PAST.3S	kurkisti␣
jn020:005	2	sisään	POST	sisään
jn020:005	-	(,)	PUNC	,␣
jn020:005	3	nähdä	ACT.PAST.3S	näki␣
jn020:005	3	(hän)	PERS.SG.NOM	hän␣
jn020:005	(5) 6a	käärin_liina	PL.NOM	käärinliinat␣
jn020:005	pro%4	siellä	ADV	siellä
jn020:005	-	(;)	PUNC	;␣
jn020:005	8	kuitenkaan	ADV	kuitenkaan␣
jn020:005	9a	(hän)	PERS.SG.NOM	hän␣
jn020:005	7	ei	NEGV.3S	ei␣
jn020:005	9a	mennä	ACT.PAST.SG	mennyt␣
jn020:005	9a	sisälle	POST	sisälle
jn020:005	-	(.)	PUNC	.␣
jn020:006	jn020:006	jn020:006	VERSE	Jh␣20:6␣
jn020:006	2	niin	ADV.AD-A	Niin␣
jn020:006	4	Simon	PR.SG.NOM	Simon␣
jn020:006	5	Pietari	PR.SG.NOM.-CLITIC	Pietarikin␣
jn020:006	3	%clitic	kin	
jn020:006	1	tulla	ACT.PAST.3S	tuli␣
jn020:006	7	hän	PERS.SG.GEN	hänen␣
jn020:006	6	perässä	POST.-3	perässään␣
jn020:006	8	ja	CNJ	ja␣
jn020:006	9	mennä	ACT.PAST.3S	meni␣
jn020:006	9	sisälle	POST	sisälle␣
jn020:006	(11) 12a	hauta	SG.ILL	hautaan␣
jn020:006	10	%case	LOC	
jn020:006	13	ja	CNJ	ja␣
jn020:006	14	nähdä	ACT.PAST.3S	näki␣
jn020:006	(15) 16	käärin_liina	PL.NOM	käärinliinat␣
jn020:006	17a	siellä	ADV	siellä␣
jn020:007	jn020:007	jn020:007	VERSE	Jh␣20:7␣
jn020:007	1	ja	CNJ	ja␣
jn020:007	(2) 3a	hiki_liina	SG.GEN	hikiliinan
jn020:007	-	(,)	PUNC	,␣
jn020:007	4	joka	REL.INDEF.SG.NOM	joka␣
jn020:007	5	(olla)	COP.ACT.PAST.3S	oli␣
jn020:007	5	olla	COP.ACT.PCP2.PERF	ollut␣
jn020:007	9a	hän	PERS.SG.GEN	hänen␣
jn020:007	(7) 8	pää	SG.INE.-3	päässään
jn020:007	6	%case	LOC	
jn020:007	-	(,)	PUNC	,␣
jn020:007	10	ei	NEGV.3S	ei␣
jn020:007	14	panna:pantu	PSS.PCP2.SG.ESS	pantuna␣
jn020:007	11	yhteen	ADV	yhteen␣
jn020:007	(12) 13	käärin_liina	PL.GEN	käärinliinojen␣
jn020:007	11	kanssa	POST	kanssa
jn020:007	-	(,)	PUNC	,␣
jn020:007	15	vaan	SUBORD	vaan␣
jn020:007	19	toinen	INDEF.SG.ILL	toiseen␣
jn020:007	20a	paikka	SG.ILL	paikkaan␣
jn020:007	18	%case	LOC	
jn020:007	16	erikseen	DER.ADV.-3	erikseen␣
jn020:007	17	kokoon_kääriä:kokoon_kääritty	PSS.PCP2.SG.ESS	kokoonkäärittynä
jn020:007	-	(.)	PUNC	.␣
jn020:008	jn020:008	jn020:008	VERSE	Jh␣20:8␣
jn020:008	1	silloin	ADV	Silloin␣
jn020:008	(2)	-	UNTRANSLATED	
jn020:008	6	toinen	INDEF.SG.NOM.-CLITIC	toinenkin␣
jn020:008	4	%clitic	kin	
jn020:008	(5) 7	opetus_lapsi	SG.NOM	opetuslapsi
jn020:008	-	(,)	PUNC	,␣
jn020:008	8	joka	REL.INDEF.SG.NOM	joka␣
jn020:008	10		ORD.SG.ESS	ensimmäisenä␣
jn020:008	9	(olla)	COP.ACT.PAST.3S	oli␣
jn020:008	9	tulla	ACT.PCP2.PERF	tullut␣
jn020:008	(12) 13	hauta	SG.ALL	haudalle
jn020:008	11	%case	LOC	
jn020:008	-	(,)	PUNC	,␣
jn020:008	3	mennä	ACT.PAST.3S	meni␣
jn020:008	3	sisään	POST	sisään␣
jn020:008	14	ja	CNJ	ja␣
jn020:008	15	nähdä	ACT.PAST.3S	näki␣
jn020:008	16	ja	CNJ	ja␣
jn020:008	17a	uskoa	ACT.PAST.3S	uskoi
jn020:008	-	(.)	PUNC	.␣
jn020:009	jn020:009	jn020:009	VERSE	Jh␣20:9␣
jn020:009	2	sillä	SUBORD	Sillä␣
jn020:009	3	(he)	PERS.PL.NOM	he␣
jn020:009	1	ei	NEGV.3P	eivät␣
jn020:009	1	vielä	ADV	vielä␣
jn020:009	3	ymmärtää	ACT.PAST.PL	ymmärtäneet␣
jn020:009	(4) 5	Raamattu	SG.PTV	Raamattua
jn020:009	-	(,)	PUNC	,␣
jn020:009	6	että	SUBORD	että␣
jn020:009	8	hän	PERS.SG.NOM	hän␣
jn020:009	7	olla	COP.ACT.PAST.3S	oli␣
jn020:009	10	kuollut	ADJ.PL.ELA	kuolleista␣
jn020:009	9	%case	LOC	
jn020:009	11a	nousta	ACT.PCP1.FUTR	nouseva
jn020:009	-	(.)	PUNC	.␣
jn020:010	jn020:010	jn020:010	VERSE	Jh␣20:10␣
jn020:010	2	niin	ADV.AD-A	Niin␣
jn020:010	(6) 7a	opetus_lapsi	PL.NOM	opetuslapset␣
jn020:010	1	mennä	ACT.PAST.3P	menivät␣
jn020:010	3	takaisin	ADV	takaisin␣
jn020:010	pro%5	koti	SG.ILL.-3	kotiinsa
jn020:010	4	%case	LOC	
jn020:010	-	(.)	PUNC	.␣
jn020:011	jn020:011	jn020:011	VERSE	Jh␣20:11␣
jn020:011	2	mutta	CNJ	Mutta␣
jn020:011	1	Maria	PR.SG.NOM	Maria␣
jn020:011	3	seisoa	ACT.PAST.3S	seisoi␣
jn020:011	(5) 6	hauta	SG.GEN	haudan␣
jn020:011	4	edessä	PREP	edessä␣
jn020:011	7	ulko_puolella	ADE	ulkopuolella␣
jn020:011	-	(ja)	CNJ	ja␣
jn020:011	8a	itkeä	ACT.PAST.3S	itki
jn020:011	-	(.)	PUNC	.␣
jn020:011	9	kun	SUBORD	Kun␣
jn020:011	11a	(hän)	PERS.SG.NOM	hän␣
jn020:011	10	näin	ADV.AD-A	näin␣
jn020:011	11a	itkeä	ACT.PAST.3S	itki
jn020:011	-	(,)	PUNC	,␣
jn020:011	12	kurkistaa	ACT.PAST.3S	kurkisti␣
jn020:011	12	(hän)	PERS.SG.NOM	hän␣
jn020:011	(14) 15	hauta	SG.ILL	hautaan␣
jn020:011	13	%case	LOC	
jn020:012	jn020:012	jn020:012	VERSE	Jh␣20:12␣
jn020:012	1	ja	CNJ	ja␣
jn020:012	2	nähdä	ACT.PAST.3S	näki␣
jn020:012	3	2	NUM.SG.NOM	kaksi␣
jn020:012	4	enkeli	SG.PTV	enkeliä␣
jn020:012	6	valkea	ADJ.PL.INE	valkeissa␣
jn020:012	6	vaate	PL.INE	vaatteissa␣
jn020:012	5	%case	LOC	
jn020:012	7a	istua	ACT.PCP1.REFR	istuvan
jn020:012	-	(,)	PUNC	,␣
jn020:012	8	toinen	INDEF.SG.GEN	toisen␣
jn020:012	(10) 11	pää_puoli	SG.INE	pääpuolessa␣
jn020:012	9	%case	LOC	
jn020:012	12	ja	CNJ	ja␣
jn020:012	13	toinen	INDEF.SG.GEN	toisen␣
jn020:012	(15) 16a	jalka_puolessa	DER.ADV	jalkapuolessa
jn020:012	14	%case	LOC	
jn020:012	-	(,)	PUNC	,␣
jn020:012	17	siinä	ADV	siinä
jn020:012	-	(,)	PUNC	,␣
jn020:012	17	mikä	INT.REL.SG.INE	missä␣
jn020:012	(21) 22a	Jeesus	PR.SG.GEN	Jeesuksen␣
jn020:012	(19) 20	ruumis	SG.NOM	ruumis␣
jn020:012	18	(olla)	COP.ACT.PAST.3S	oli␣
jn020:012	18	maata	ACT.PCP2.PERF	maannut
jn020:012	-	(.)	PUNC	.␣
jn020:013	jn020:013	jn020:013	VERSE	Jh␣20:13␣
jn020:013	(1)	-	UNTRANSLATED	
jn020:013	4a	nämä	DEM.PL.NOM	Nämä␣
jn020:013	2	sanoa	ACT.PAST.3P	sanoivat␣
jn020:013	3	hän	PERS.SG.ALL	hänelle
jn020:013	-	(:)	PUNC	:␣
jn020:013	-	(")	PUNC.LEFT	"
jn020:013	5a	vaimo	SG.NOM	Vaimo
jn020:013	-	(,)	PUNC	,␣
jn020:013	6	mikä	INT.REL.SG.PTV	mitä␣
jn020:013	7a	itkeä	ACT.PRES.2S	itket
jn020:013	-	(?)	PUNC	?
jn020:013	-	(")	PUNC.RIGHT	"␣
jn020:013	8	(hän)	PERS.SG.NOM	Hän␣
jn020:013	8	sanoa	ACT.PAST.3S	sanoi␣
jn020:013	9	he	PERS.PL.ALL	heille
